# {'N': 5, 'y': [17, 18], 'f': [0, 4], 'M': 5, 'mu_': [16, 16], 'f_': [5, 9], 'n': 1903, 'mu': [15, 15], 'y_': [19, 20], 'x': [10, 14]}
1677,0.158,0.142,0.909,0.479,1.959,0.158,0.142,0.910,0.479,0.476,0.158,0.142,0.909,0.479,1.959,0.189,0.246,-43.237,-45.278,0.316,0.228
261,0.772,0.923,0.219,0.256,1.137,0.774,0.927,0.219,0.257,0.329,0.772,0.923,0.219,0.256,1.137,0.188,0.265,68.743,-29.117,0.940,0.321
419,0.688,0.147,0.745,0.457,1.797,0.690,0.148,0.746,0.458,0.447,0.688,0.147,0.745,0.457,1.797,0.188,0.314,36.681,-37.431,0.761,0.273
985,0.680,0.211,0.259,0.142,3.175,0.682,0.212,0.259,0.142,0.692,0.680,0.211,0.259,0.142,3.175,0.188,0.342,11.675,30.192,0.622,0.664
1479,0.821,0.679,0.100,0.297,1.835,0.823,0.682,0.100,0.297,0.454,0.821,0.679,0.100,0.297,1.835,0.188,0.260,60.302,-12.674,0.893,0.416
1253,0.848,0.802,0.758,0.615,-0.356,0.850,0.806,0.759,0.616,0.063,0.848,0.802,0.758,0.615,-0.356,0.187,0.237,-97.035,36.675,0.016,0.701
1515,0.818,0.318,0.185,0.505,1.787,0.820,0.319,0.186,0.506,0.445,0.818,0.318,0.185,0.505,1.787,0.187,0.295,52.259,26.466,0.848,0.642
1754,0.151,0.673,0.239,0.246,3.090,0.151,0.676,0.239,0.246,0.677,0.151,0.673,0.239,0.246,3.090,0.187,0.356,-29.029,25.112,0.395,0.634
1362,0.011,0.687,0.776,0.071,2.632,0.011,0.690,0.777,0.071,0.596,0.011,0.687,0.776,0.071,2.632,0.186,0.243,-14.991,-30.314,0.473,0.314
1462,0.257,0.004,0.363,0.441,3.481,0.258,0.003,0.364,0.442,0.747,0.257,0.004,0.363,0.441,3.481,0.186,0.249,2.511,69.437,0.571,0.891
1772,0.283,0.284,0.248,0.364,3.026,0.283,0.285,0.249,0.364,0.666,0.283,0.284,0.248,0.364,3.026,0.186,0.446,19.105,77.395,0.663,0.937
525,0.125,0.063,0.664,0.248,3.535,0.126,0.064,0.665,0.248,0.757,0.125,0.063,0.664,0.248,3.535,0.185,0.267,-14.546,5.354,0.476,0.520
548,0.255,0.116,0.332,0.330,3.361,0.255,0.116,0.333,0.330,0.725,0.255,0.116,0.332,0.330,3.361,0.185,0.304,7.467,68.537,0.599,0.885
1504,0.325,0.070,0.058,0.234,4.006,0.326,0.071,0.058,0.234,0.840,0.325,0.070,0.058,0.234,4.006,0.185,0.237,-21.690,78.556,0.436,0.943
71,0.686,0.669,0.676,0.050,2.710,0.688,0.672,0.677,0.050,0.610,0.686,0.669,0.676,0.050,2.710,0.184,0.288,3.617,8.415,0.577,0.538
638,0.195,0.675,0.241,0.425,2.651,0.195,0.678,0.242,0.425,0.599,0.195,0.675,0.241,0.425,2.651,0.184,0.380,-52.370,0.834,0.265,0.494
711,0.827,0.025,0.675,0.299,1.994,0.829,0.025,0.676,0.299,0.482,0.827,0.025,0.675,0.299,1.994,0.184,0.229,29.255,-31.525,0.720,0.307
281,0.112,0.192,0.653,0.216,3.443,0.113,0.193,0.654,0.216,0.740,0.112,0.192,0.653,0.216,3.443,0.183,0.292,-14.173,4.170,0.478,0.513
329,0.663,0.889,0.764,0.232,0.890,0.665,0.893,0.765,0.232,0.285,0.663,0.889,0.764,0.232,0.890,0.183,0.277,38.866,-74.787,0.774,0.057
572,0.854,0.269,0.686,0.186,1.744,0.856,0.270,0.687,0.186,0.438,0.854,0.269,0.686,0.186,1.744,0.183,0.273,28.617,-37.977,0.716,0.270
727,0.096,0.230,0.692,0.534,2.707,0.097,0.231,0.693,0.535,0.609,0.096,0.230,0.692,0.534,2.707,0.182,0.305,-31.450,-20.306,0.382,0.372
1153,0.109,0.025,0.346,0.457,3.622,0.109,0.025,0.346,0.458,0.772,0.109,0.025,0.346,0.457,3.622,0.182,0.244,1.546,70.885,0.566,0.899
1780,0.733,0.900,0.112,0.551,1.162,0.735,0.904,0.112,0.552,0.334,0.733,0.900,0.112,0.551,1.162,0.181,0.228,75.155,-27.664,0.976,0.330
1854,0.848,0.122,0.673,0.350,1.670,0.850,0.122,0.674,0.351,0.424,0.848,0.122,0.673,0.350,1.670,0.181,0.249,33.579,-38.372,0.744,0.268
994,0.111,0.760,0.650,0.248,2.425,0.111,0.763,0.651,0.248,0.559,0.111,0.760,0.650,0.248,2.425,0.180,0.276,-12.664,-41.082,0.486,0.252
1119,0.499,0.153,0.834,0.016,3.010,0.501,0.153,0.835,0.016,0.663,0.499,0.153,0.834,0.016,3.010,0.180,0.220,-5.452,-3.422,0.527,0.470
1208,0.842,0.270,0.322,0.049,2.481,0.844,0.271,0.323,0.049,0.569,0.842,0.270,0.322,0.049,2.481,0.180,0.227,32.418,32.953,0.738,0.680
286,0.853,0.211,0.250,0.078,2.373,0.855,0.211,0.250,0.078,0.549,0.853,0.211,0.250,0.078,2.373,0.179,0.230,33.865,32.749,0.746,0.679
811,0.113,0.889,0.698,0.500,1.373,0.114,0.893,0.699,0.501,0.371,0.113,0.889,0.698,0.500,1.373,0.179,0.230,-3.641,-67.273,0.537,0.101
901,0.192,0.789,0.333,0.383,2.020,0.193,0.793,0.333,0.383,0.487,0.192,0.789,0.333,0.383,2.020,0.179,0.299,-67.177,-12.981,0.183,0.414
533,0.193,0.001,0.353,0.068,4.242,0.193,0.001,0.353,0.068,0.882,0.193,0.001,0.353,0.068,4.242,0.178,0.202,-29.037,76.055,0.395,0.929
1150,0.862,0.144,0.328,0.339,2.002,0.864,0.144,0.329,0.339,0.483,0.862,0.144,0.328,0.339,2.002,0.178,0.247,49.662,24.139,0.834,0.629
1787,0.029,0.351,0.701,0.105,3.593,0.029,0.353,0.702,0.105,0.767,0.029,0.351,0.701,0.105,3.593,0.178,0.241,-17.937,6.660,0.457,0.528
192,0.254,0.315,0.834,0.394,1.763,0.255,0.316,0.836,0.395,0.441,0.254,0.315,0.834,0.394,1.763,0.177,0.305,-42.523,-49.285,0.320,0.205
368,0.133,0.764,0.075,0.599,2.461,0.133,0.767,0.075,0.600,0.565,0.133,0.764,0.075,0.599,2.461,0.177,0.256,-61.251,-1.091,0.216,0.483
414,0.137,0.857,0.317,0.189,2.339,0.137,0.861,0.318,0.189,0.544,0.137,0.857,0.317,0.189,2.339,0.177,0.244,-54.880,-7.347,0.251,0.447
479,0.108,0.245,0.273,0.496,3.100,0.109,0.246,0.274,0.497,0.679,0.108,0.245,0.273,0.496,3.100,0.177,0.310,16.100,74.272,0.647,0.919
773,0.924,0.697,0.259,0.297,1.557,0.927,0.701,0.259,0.298,0.404,0.924,0.697,0.259,0.297,1.557,0.177,0.264,64.147,-17.517,0.914,0.388
1891,0.285,0.161,0.055,0.540,3.341,0.286,0.162,0.055,0.541,0.722,0.285,0.161,0.055,0.540,3.341,0.175,0.263,9.124,78.878,0.608,0.945
146,0.225,0.025,0.258,0.572,3.307,0.226,0.025,0.258,0.573,0.716,0.225,0.025,0.258,0.572,3.307,0.174,0.252,8.857,75.182,0.606,0.924
496,0.739,0.827,0.104,0.610,1.178,0.741,0.831,0.104,0.611,0.337,0.739,0.827,0.104,0.610,1.178,0.174,0.239,74.869,-27.030,0.974,0.333
570,0.815,0.905,0.267,0.352,0.645,0.818,0.909,0.268,0.352,0.242,0.815,0.905,0.267,0.352,0.645,0.174,0.261,78.751,-37.572,0.996,0.272
1746,0.552,0.802,0.015,0.054,3.284,0.553,0.805,0.015,0.054,0.712,0.552,0.802,0.015,0.054,3.284,0.174,0.221,-13.724,31.247,0.481,0.670
1884,0.727,0.103,0.168,0.623,2.610,0.728,0.104,0.168,0.624,0.592,0.727,0.103,0.168,0.623,2.610,0.174,0.279,29.947,18.846,0.724,0.598
1892,0.314,0.927,0.770,0.029,1.675,0.315,0.931,0.771,0.028,0.425,0.314,0.927,0.770,0.029,1.675,0.174,0.193,0.698,-56.366,0.561,0.164
4,0.861,0.219,0.901,0.212,0.880,0.863,0.220,0.902,0.212,0.284,0.861,0.219,0.901,0.212,0.880,0.173,0.251,38.373,-57.545,0.771,0.157
229,0.813,0.076,0.848,0.687,0.952,0.816,0.077,0.850,0.688,0.296,0.813,0.076,0.848,0.687,0.952,0.173,0.223,42.948,-53.737,0.796,0.179
670,0.742,0.806,0.358,0.413,1.113,0.744,0.810,0.358,0.413,0.325,0.742,0.806,0.358,0.413,1.113,0.173,0.357,69.097,-31.031,0.942,0.310
731,0.020,0.694,0.246,0.509,2.822,0.020,0.698,0.247,0.510,0.630,0.020,0.694,0.246,0.509,2.822,0.173,0.255,-50.067,7.049,0.278,0.530
877,0.180,0.673,0.138,0.258,3.159,0.181,0.676,0.139,0.258,0.689,0.180,0.673,0.138,0.258,3.159,0.173,0.314,-28.801,27.032,0.397,0.646
995,0.859,0.952,0.737,0.293,0.166,0.861,0.956,0.738,0.293,0.156,0.859,0.952,0.737,0.293,0.166,0.173,0.217,-87.290,29.689,0.071,0.661
1458,0.708,0.562,0.134,0.009,3.659,0.710,0.564,0.134,0.009,0.779,0.708,0.562,0.134,0.009,3.659,0.173,0.225,-8.965,33.024,0.507,0.680
1653,0.288,0.238,0.691,0.160,3.047,0.288,0.239,0.692,0.160,0.670,0.288,0.238,0.691,0.160,3.047,0.173,0.325,-9.661,-5.212,0.503,0.459
418,0.079,0.772,0.654,0.489,2.024,0.079,0.775,0.654,0.490,0.487,0.079,0.772,0.654,0.489,2.024,0.172,0.248,-10.555,-56.436,0.498,0.163
47,0.638,0.904,0.772,0.027,1.474,0.639,0.908,0.773,0.026,0.389,0.638,0.904,0.772,0.027,1.474,0.171,0.194,10.804,-57.926,0.617,0.155
535,0.739,0.417,0.013,0.349,2.962,0.741,0.419,0.013,0.349,0.654,0.739,0.417,0.013,0.349,2.962,0.171,0.234,16.477,18.544,0.649,0.597
1063,0.261,0.667,0.734,0.256,2.239,0.261,0.670,0.735,0.256,0.526,0.261,0.667,0.734,0.256,2.239,0.171,0.357,-8.107,-46.022,0.512,0.223
615,0.689,0.073,0.729,0.168,2.631,0.691,0.074,0.730,0.168,0.595,0.689,0.073,0.729,0.168,2.631,0.170,0.259,4.234,-7.424,0.581,0.446
774,0.295,0.257,0.265,0.313,3.126,0.296,0.258,0.266,0.313,0.684,0.295,0.257,0.265,0.313,3.126,0.170,0.399,18.535,78.581,0.660,0.943
835,0.095,0.919,0.801,0.479,0.862,0.095,0.923,0.802,0.480,0.280,0.095,0.919,0.801,0.479,0.862,0.170,0.205,-0.177,-77.558,0.556,0.041
1329,0.153,0.249,0.016,0.620,3.495,0.154,0.250,0.016,0.621,0.749,0.153,0.249,0.016,0.620,3.495,0.170,0.231,5.438,79.209,0.587,0.947
1693,0.317,0.867,0.244,0.460,1.676,0.317,0.871,0.244,0.461,0.425,0.317,0.867,0.244,0.460,1.676,0.170,0.271,-71.033,-14.862,0.161,0.404
1833,0.274,0.092,0.921,0.415,2.073,0.274,0.092,0.922,0.416,0.496,0.274,0.092,0.921,0.415,2.073,0.170,0.205,-44.773,-41.373,0.308,0.250
1829,0.659,0.031,0.744,0.331,2.442,0.661,0.031,0.746,0.331,0.562,0.659,0.031,0.744,0.331,2.442,0.169,0.237,12.292,-19.956,0.625,0.374
123,0.723,0.969,0.027,0.159,2.359,0.725,0.973,0.027,0.159,0.547,0.723,0.969,0.027,0.159,2.359,0.168,0.178,51.134,-6.349,0.842,0.453
1233,0.674,0.743,0.424,0.084,2.826,0.676,0.746,0.425,0.084,0.630,0.674,0.743,0.424,0.084,2.826,0.168,0.254,2.984,10.797,0.574,0.552
586,0.977,0.001,0.079,0.100,3.532,0.979,0.001,0.079,0.100,0.756,0.977,0.001,0.079,0.100,3.532,0.167,0.171,10.392,35.910,0.615,0.697
1087,0.702,0.103,0.329,0.473,2.693,0.704,0.103,0.329,0.473,0.607,0.702,0.103,0.329,0.473,2.693,0.167,0.278,26.308,18.299,0.704,0.595
673,0.271,0.678,0.802,0.456,1.419,0.272,0.681,0.804,0.457,0.380,0.271,0.678,0.802,0.456,1.419,0.166,0.312,-0.435,-66.569,0.555,0.105
893,0.717,0.632,0.831,0.101,1.719,0.719,0.635,0.832,0.101,0.433,0.717,0.632,0.831,0.101,1.719,0.166,0.226,22.068,-43.987,0.680,0.235
1448,0.749,0.077,0.960,0.326,1.636,0.751,0.077,0.961,0.326,0.418,0.749,0.077,0.960,0.326,1.636,0.166,0.187,30.182,-39.944,0.725,0.259
1699,0.652,0.241,0.792,0.194,2.137,0.654,0.242,0.793,0.194,0.508,0.652,0.241,0.792,0.194,2.137,0.166,0.277,21.235,-29.449,0.675,0.319
1022,0.171,0.878,0.177,0.584,1.820,0.171,0.882,0.177,0.585,0.451,0.171,0.878,0.177,0.584,1.820,0.165,0.231,-71.714,-12.006,0.157,0.420
1717,0.797,0.459,0.791,0.006,1.893,0.799,0.461,0.792,0.006,0.464,0.797,0.459,0.791,0.006,1.893,0.165,0.209,22.708,-41.364,0.683,0.250
81,0.246,0.014,0.687,0.588,2.940,0.246,0.013,0.688,0.589,0.650,0.246,0.014,0.687,0.588,2.940,0.164,0.242,-15.899,-8.070,0.468,0.443
139,0.646,0.803,0.036,0.559,2.024,0.648,0.807,0.036,0.560,0.487,0.646,0.803,0.036,0.559,2.024,0.164,0.212,59.509,-0.171,0.889,0.488
287,0.814,0.350,0.220,0.453,1.842,0.816,0.352,0.220,0.454,0.455,0.814,0.350,0.220,0.453,1.842,0.164,0.275,52.445,25.449,0.849,0.636
593,0.003,0.629,0.753,0.377,2.537,0.003,0.632,0.755,0.377,0.579,0.003,0.629,0.753,0.377,2.537,0.164,0.218,-18.326,-32.519,0.455,0.301
1440,0.073,0.186,0.659,0.112,3.732,0.073,0.187,0.660,0.112,0.792,0.073,0.186,0.659,0.112,3.732,0.164,0.228,-21.041,65.207,0.440,0.866
492,0.712,0.276,0.068,0.417,2.667,0.713,0.277,0.068,0.417,0.602,0.712,0.276,0.068,0.417,2.667,0.163,0.252,27.282,25.160,0.709,0.635
1636,0.250,0.060,0.656,0.505,3.036,0.251,0.061,0.657,0.506,0.668,0.250,0.060,0.656,0.505,3.036,0.163,0.269,-15.682,-7.191,0.470,0.448
956,0.292,0.778,0.098,0.520,2.120,0.293,0.781,0.098,0.520,0.504,0.292,0.778,0.098,0.520,2.120,0.162,0.238,-67.525,-9.160,0.181,0.436
1389,0.157,0.682,0.678,0.407,2.369,0.157,0.685,0.679,0.408,0.549,0.157,0.682,0.678,0.407,2.369,0.162,0.307,-15.002,-46.916,0.473,0.218
881,0.756,0.016,0.375,0.037,3.387,0.758,0.016,0.375,0.037,0.730,0.756,0.016,0.375,0.037,3.387,0.161,0.217,6.383,30.131,0.593,0.663
1070,0.700,0.578,0.019,0.339,3.230,0.702,0.581,0.019,0.340,0.702,0.700,0.578,0.019,0.339,3.230,0.161,0.236,-4.052,36.862,0.534,0.702
1552,0.198,0.745,0.663,0.137,2.502,0.198,0.749,0.664,0.137,0.573,0.198,0.745,0.663,0.137,2.502,0.161,0.263,-11.683,-39.050,0.492,0.264
1726,0.243,0.820,0.829,0.591,0.485,0.243,0.824,0.830,0.592,0.213,0.243,0.820,0.829,0.591,0.485,0.161,0.260,-2.257,-83.791,0.544,0.005
1790,0.240,0.897,0.883,0.515,0.414,0.240,0.901,0.885,0.515,0.201,0.240,0.897,0.883,0.515,0.414,0.161,0.231,-1.809,-84.694,0.547,0.000
700,0.621,0.822,0.022,0.476,2.126,0.622,0.825,0.022,0.477,0.505,0.621,0.822,0.022,0.476,2.126,0.160,0.200,58.838,0.723,0.885,0.494
748,0.097,0.188,0.785,0.580,2.155,0.097,0.189,0.786,0.580,0.511,0.097,0.188,0.785,0.580,2.155,0.160,0.232,-40.608,-40.788,0.331,0.254
1305,0.244,0.049,0.925,0.522,2.127,0.244,0.049,0.926,0.523,0.506,0.244,0.049,0.925,0.522,2.127,0.160,0.182,-44.875,-40.265,0.307,0.257
244,0.272,0.341,0.192,0.313,3.260,0.273,0.342,0.192,0.313,0.707,0.272,0.341,0.192,0.313,3.260,0.159,0.309,14.201,80.725,0.636,0.956
1058,0.671,0.270,0.122,0.211,3.260,0.672,0.272,0.123,0.211,0.708,0.671,0.270,0.122,0.211,3.260,0.159,0.272,-0.871,35.649,0.552,0.695
1538,0.433,0.759,0.020,0.196,3.199,0.434,0.762,0.020,0.197,0.697,0.433,0.759,0.020,0.196,3.199,0.159,0.214,-16.259,30.064,0.466,0.663
1739,0.283,0.317,0.006,0.493,3.364,0.283,0.319,0.006,0.494,0.726,0.283,0.317,0.006,0.493,3.364,0.159,0.221,9.917,81.133,0.612,0.958
1880,0.220,0.657,0.257,0.219,3.156,0.221,0.660,0.257,0.219,0.689,0.220,0.657,0.257,0.219,3.156,0.159,0.339,-27.586,25.913,0.403,0.639
861,0.682,0.231,0.705,0.117,2.664,0.684,0.232,0.706,0.117,0.601,0.682,0.231,0.705,0.117,2.664,0.158,0.269,2.578,-6.499,0.571,0.452
1278,0.288,0.013,0.297,0.228,3.751,0.289,0.013,0.297,0.229,0.795,0.288,0.013,0.297,0.228,3.751,0.158,0.202,-14.966,74.329,0.474,0.919
511,0.666,0.805,0.299,0.333,1.695,0.668,0.809,0.299,0.334,0.429,0.666,0.805,0.299,0.333,1.695,0.157,0.307,62.156,-18.827,0.903,0.381
801,0.109,0.335,0.764,0.260,2.592,0.109,0.336,0.765,0.260,0.588,0.109,0.335,0.764,0.260,2.592,0.157,0.239,-25.059,-24.291,0.417,0.349
1349,0.086,0.541,0.126,0.070,4.476,0.086,0.544,0.126,0.069,0.924,0.086,0.541,0.126,0.070,4.476,0.157,0.183,-39.452,65.945,0.337,0.870
1882,0.261,0.668,0.702,0.230,2.534,0.262,0.671,0.703,0.231,0.578,0.261,0.668,0.702,0.230,2.534,0.157,0.332,-12.150,-37.828,0.489,0.271
365,0.667,0.160,0.893,0.071,2.270,0.668,0.160,0.894,0.071,0.531,0.667,0.160,0.893,0.071,2.270,0.156,0.189,17.190,-27.692,0.653,0.329
335,0.005,0.127,0.694,0.611,3.109,0.005,0.128,0.695,0.612,0.681,0.005,0.127,0.694,0.611,3.109,0.155,0.224,-21.161,-6.118,0.439,0.454
619,0.793,0.930,0.179,0.518,0.760,0.795,0.934,0.179,0.519,0.262,0.793,0.930,0.179,0.518,0.760,0.155,0.206,76.400,-35.007,0.983,0.287
1071,0.820,0.141,0.360,0.049,2.759,0.822,0.141,0.361,0.049,0.618,0.820,0.141,0.360,0.049,2.759,0.155,0.201,24.393,32.082,0.693,0.675
0,0.152,0.662,0.067,0.433,3.138,0.152,0.665,0.067,0.434,0.686,0.152,0.662,0.067,0.433,3.138,0.153,0.246,-30.239,28.264,0.389,0.653
7,0.733,0.672,0.053,0.120,2.869,0.735,0.674,0.053,0.121,0.638,0.733,0.672,0.053,0.120,2.869,0.153,0.224,10.739,13.953,0.617,0.570
1068,0.882,0.774,0.101,0.508,0.862,0.884,0.777,0.101,0.508,0.280,0.882,0.774,0.101,0.508,0.862,0.153,0.195,75.922,-32.997,0.980,0.299
1645,0.701,0.077,0.934,0.159,2.200,0.703,0.077,0.936,0.159,0.519,0.701,0.077,0.934,0.159,2.200,0.153,0.178,17.678,-28.296,0.655,0.326
237,0.919,0.096,0.025,0.053,3.180,0.922,0.096,0.025,0.053,0.693,0.919,0.096,0.025,0.053,3.180,0.152,0.169,12.467,34.606,0.626,0.689
328,0.827,0.035,0.849,0.745,1.136,0.829,0.035,0.850,0.747,0.329,0.827,0.035,0.849,0.745,1.136,0.152,0.186,42.871,-52.054,0.796,0.189
617,0.026,0.637,0.700,0.454,2.751,0.026,0.640,0.701,0.455,0.617,0.026,0.637,0.700,0.454,2.751,0.152,0.225,-39.883,-5.139,0.335,0.460
1199,0.188,0.673,0.901,0.201,1.923,0.188,0.676,0.902,0.201,0.469,0.188,0.673,0.901,0.201,1.923,0.152,0.214,-3.781,-52.963,0.536,0.183
1594,0.211,0.063,0.647,0.348,3.272,0.212,0.063,0.648,0.349,0.710,0.211,0.063,0.647,0.348,3.272,0.152,0.235,-13.863,1.377,0.480,0.497
1426,0.257,0.800,0.894,0.528,0.520,0.258,0.803,0.895,0.528,0.219,0.257,0.800,0.894,0.528,0.520,0.151,0.224,-1.375,-83.645,0.549,0.006
1514,0.209,0.031,0.041,0.584,3.696,0.209,0.031,0.041,0.585,0.785,0.209,0.031,0.041,0.584,3.696,0.151,0.201,-2.796,80.723,0.541,0.956
96,0.818,0.261,0.388,0.003,2.747,0.820,0.262,0.388,0.003,0.616,0.818,0.261,0.388,0.003,2.747,0.150,0.184,25.556,32.603,0.699,0.678
1873,0.406,0.011,0.875,0.418,2.353,0.407,0.011,0.877,0.419,0.546,0.406,0.011,0.875,0.418,2.353,0.150,0.173,8.763,-22.501,0.606,0.359
56,0.931,0.881,0.700,0.179,0.603,0.933,0.885,0.701,0.179,0.234,0.931,0.881,0.700,0.179,0.603,0.149,0.198,43.596,-75.278,0.800,0.054
337,0.040,0.026,0.843,0.708,2.658,0.040,0.026,0.844,0.709,0.600,0.040,0.026,0.843,0.708,2.658,0.149,0.182,-32.806,-16.204,0.374,0.396
461,0.136,0.925,0.822,0.391,0.801,0.137,0.929,0.823,0.392,0.270,0.136,0.925,0.822,0.391,0.801,0.149,0.189,-0.547,-78.703,0.554,0.035
558,0.308,0.912,0.214,0.191,2.288,0.309,0.916,0.215,0.191,0.534,0.308,0.912,0.214,0.191,2.288,0.149,0.205,-59.759,-8.761,0.224,0.439
601,0.693,0.236,0.150,0.580,2.602,0.695,0.237,0.151,0.581,0.590,0.693,0.236,0.150,0.580,2.602,0.149,0.274,30.826,18.240,0.729,0.595
189,0.084,0.877,0.661,0.502,1.699,0.084,0.881,0.662,0.503,0.429,0.084,0.877,0.661,0.502,1.699,0.148,0.185,-6.684,-63.029,0.520,0.125
1456,0.276,0.130,0.880,0.544,1.814,0.276,0.130,0.882,0.545,0.450,0.276,0.130,0.880,0.544,1.814,0.148,0.197,-45.214,-47.678,0.305,0.214
440,0.220,0.696,0.682,0.150,2.679,0.220,0.699,0.682,0.150,0.604,0.220,0.696,0.682,0.150,2.679,0.147,0.267,-11.299,-29.407,0.494,0.319
699,0.745,0.787,0.885,0.457,-0.252,0.747,0.790,0.886,0.457,0.082,0.745,0.787,0.885,0.457,-0.252,0.147,0.183,-95.915,34.368,0.023,0.688
725,0.041,0.119,0.904,0.607,2.326,0.041,0.120,0.905,0.608,0.541,0.041,0.119,0.904,0.607,2.326,0.147,0.170,-41.395,-37.922,0.326,0.270
825,0.025,0.767,0.651,0.431,2.205,0.025,0.770,0.652,0.432,0.520,0.025,0.767,0.651,0.431,2.205,0.147,0.198,-13.010,-52.349,0.485,0.187
908,0.785,0.078,0.193,0.585,2.197,0.787,0.079,0.193,0.586,0.518,0.785,0.078,0.193,0.585,2.197,0.147,0.208,44.856,25.632,0.807,0.637
1056,0.787,0.672,0.714,0.361,1.062,0.789,0.675,0.714,0.361,0.316,0.787,0.672,0.714,0.361,1.062,0.147,0.311,36.156,-68.841,0.758,0.092
1512,0.130,0.296,0.158,0.224,3.616,0.130,0.297,0.158,0.225,0.771,0.130,0.296,0.158,0.224,3.616,0.147,0.229,-8.075,72.466,0.512,0.908
879,0.812,0.828,0.410,0.304,0.994,0.814,0.831,0.411,0.305,0.304,0.812,0.828,0.410,0.304,0.994,0.146,0.277,68.023,-31.463,0.936,0.308
350,0.199,0.131,0.124,0.610,3.348,0.199,0.131,0.124,0.611,0.723,0.199,0.131,0.124,0.610,3.348,0.145,0.243,8.690,77.129,0.605,0.935
1238,0.273,0.109,0.676,0.514,2.793,0.273,0.109,0.677,0.515,0.624,0.273,0.109,0.676,0.514,2.793,0.145,0.255,-14.015,-10.228,0.479,0.430
489,0.242,0.821,0.680,0.554,1.336,0.242,0.824,0.681,0.555,0.365,0.242,0.821,0.680,0.554,1.336,0.144,0.247,-3.451,-68.435,0.538,0.094
1135,0.817,0.815,0.234,0.649,0.633,0.819,0.819,0.234,0.650,0.240,0.817,0.815,0.234,0.649,0.633,0.144,0.245,76.670,-38.947,0.984,0.264
1212,0.936,0.711,0.168,0.087,2.074,0.938,0.714,0.168,0.087,0.496,0.936,0.711,0.168,0.087,2.074,0.144,0.169,55.791,-10.181,0.868,0.431
1893,0.677,0.247,0.901,0.188,1.871,0.679,0.248,0.903,0.188,0.460,0.677,0.247,0.901,0.188,1.871,0.144,0.202,23.561,-36.584,0.688,0.278
327,0.226,0.834,0.334,0.530,1.734,0.227,0.837,0.334,0.531,0.436,0.226,0.834,0.334,0.530,1.734,0.143,0.234,-71.449,-13.677,0.159,0.410
718,0.239,0.025,0.646,0.226,3.604,0.239,0.025,0.646,0.226,0.769,0.239,0.025,0.646,0.226,3.604,0.143,0.192,-14.305,6.316,0.477,0.526
935,0.662,0.756,0.612,0.052,2.674,0.663,0.759,0.613,0.051,0.603,0.662,0.756,0.612,0.052,2.674,0.143,0.202,3.897,8.570,0.579,0.539
1713,0.108,0.281,0.947,0.004,2.981,0.108,0.282,0.948,0.004,0.658,0.108,0.281,0.947,0.004,2.981,0.143,0.151,-20.064,-18.018,0.445,0.385
168,0.125,0.362,0.733,0.162,3.055,0.126,0.363,0.734,0.162,0.671,0.125,0.362,0.733,0.162,3.055,0.142,0.234,-21.357,-12.876,0.438,0.415
358,0.280,0.751,0.675,0.123,2.377,0.281,0.755,0.676,0.123,0.550,0.280,0.751,0.675,0.123,2.377,0.142,0.225,-10.022,-39.600,0.501,0.261
442,0.904,0.041,0.285,0.047,2.861,0.907,0.041,0.286,0.047,0.636,0.904,0.041,0.285,0.047,2.861,0.142,0.164,22.783,32.702,0.684,0.678
805,0.917,0.873,0.056,0.478,0.818,0.920,0.877,0.056,0.478,0.273,0.917,0.873,0.056,0.478,0.818,0.142,0.164,76.950,-32.854,0.986,0.300
830,0.856,0.757,0.291,0.383,0.820,0.858,0.761,0.292,0.384,0.273,0.856,0.757,0.291,0.383,0.820,0.142,0.242,77.455,-36.138,0.989,0.281
887,0.084,0.340,0.852,0.509,1.994,0.084,0.341,0.853,0.509,0.482,0.084,0.340,0.852,0.509,1.994,0.142,0.185,-41.264,-44.769,0.327,0.231
1506,0.094,0.380,0.213,0.145,3.970,0.094,0.381,0.214,0.146,0.834,0.094,0.380,0.213,0.145,3.970,0.142,0.192,-32.058,60.032,0.378,0.836
1881,0.129,0.184,0.987,0.012,3.265,0.130,0.185,0.989,0.012,0.708,0.129,0.184,0.987,0.012,3.265,0.142,0.145,-17.095,1.285,0.462,0.497
466,0.326,0.163,0.689,0.287,2.925,0.327,0.164,0.690,0.287,0.648,0.326,0.163,0.689,0.287,2.925,0.141,0.268,-15.776,-10.516,0.469,0.429
1014,0.002,0.713,0.817,0.995,2.358,0.002,0.716,0.818,0.997,0.547,0.002,0.713,0.817,0.995,2.358,0.141,0.142,-14.501,-58.862,0.476,0.149
1476,0.233,0.699,0.266,0.497,2.395,0.233,0.702,0.266,0.498,0.554,0.233,0.699,0.266,0.497,2.395,0.141,0.300,-59.530,-1.628,0.225,0.480
1747,0.709,0.135,0.812,0.645,1.434,0.711,0.135,0.813,0.646,0.382,0.709,0.135,0.812,0.645,1.434,0.141,0.208,40.510,-43.140,0.783,0.240
1749,0.805,0.639,0.182,0.440,1.753,0.807,0.642,0.182,0.441,0.439,0.805,0.639,0.182,0.440,1.753,0.141,0.226,63.850,-14.356,0.913,0.406
1756,0.308,0.676,0.127,0.412,2.844,0.308,0.679,0.127,0.412,0.633,0.308,0.676,0.127,0.412,2.844,0.141,0.255,-48.360,5.552,0.288,0.521
