# {'f_': [5, 9], 'mu_': [15, 15], 'n': 2000, 'N': 4, 'M': 5, 'mu': [14, 14], 'x': [10, 13], 'f': [0, 4]}
1371,2.159,1.443,3.166,1.965,1.296,0.299,0.186,0.404,0.220,0.145,0.823,0.715,0.437,0.625,0.122,0.471
362,0.275,0.363,3.769,1.324,3.495,0.038,0.047,0.481,0.148,0.391,0.544,0.786,0.077,0.412,0.122,0.275
1651,2.914,0.958,3.782,0.302,2.964,0.404,0.123,0.482,0.034,0.331,0.652,0.961,0.434,0.798,0.122,0.272
1718,2.104,0.057,1.482,2.333,3.228,0.292,0.007,0.189,0.261,0.361,0.523,0.531,0.610,0.983,0.121,0.342
1296,1.654,0.137,6.152,3.598,0.514,0.229,0.018,0.785,0.402,0.057,0.955,0.673,0.168,0.947,0.121,0.158
1099,0.721,2.629,7.084,0.189,1.071,0.100,0.339,0.904,0.021,0.120,0.911,0.984,0.234,0.170,0.120,0.136
397,2.107,4.839,1.600,3.053,0.644,0.292,0.623,0.204,0.341,0.072,0.935,0.678,0.813,0.261,0.120,0.218
1935,0.947,3.650,3.911,2.124,1.195,0.131,0.470,0.499,0.237,0.133,0.871,0.763,0.488,0.162,0.119,0.324
198,5.432,1.632,1.427,2.158,2.170,0.753,0.210,0.182,0.241,0.243,0.787,0.775,0.843,0.814,0.119,0.208
874,3.250,0.131,1.921,3.756,1.895,0.450,0.017,0.245,0.420,0.212,0.782,0.502,0.660,0.974,0.119,0.274
1526,2.081,1.731,0.230,4.556,1.849,0.288,0.223,0.029,0.509,0.207,0.786,0.342,0.946,0.558,0.119,0.248
1863,1.424,1.120,0.965,3.052,1.841,0.197,0.144,0.123,0.341,0.206,0.705,0.377,0.688,0.576,0.119,0.545
158,0.427,1.276,6.013,1.959,2.067,0.059,0.164,0.767,0.219,0.231,0.803,0.804,0.140,0.205,0.119,0.167
1862,0.546,1.399,7.074,0.891,1.536,0.076,0.180,0.902,0.100,0.172,0.868,0.922,0.133,0.237,0.119,0.143
1148,1.375,1.355,4.223,0.660,2.483,0.190,0.175,0.539,0.074,0.277,0.690,0.910,0.273,0.505,0.118,0.254
502,1.680,1.526,1.677,2.126,1.509,0.233,0.197,0.214,0.238,0.169,0.743,0.589,0.595,0.530,0.118,1.710
1083,0.033,2.310,2.022,5.553,0.736,0.005,0.298,0.258,0.621,0.082,0.926,0.322,0.542,0.009,0.117,0.190
1546,0.299,1.843,4.559,0.473,4.134,0.041,0.237,0.582,0.053,0.462,0.557,0.939,0.247,0.102,0.116,0.215
1150,0.158,0.985,1.094,2.137,3.844,0.022,0.127,0.140,0.239,0.430,0.379,0.386,0.471,0.101,0.116,0.284
21,1.129,0.240,4.966,0.428,4.457,0.156,0.031,0.633,0.048,0.498,0.544,0.947,0.145,0.867,0.116,0.192
1547,0.919,0.683,3.277,2.848,1.602,0.127,0.088,0.418,0.318,0.179,0.782,0.563,0.214,0.593,0.116,0.350
1969,0.173,0.220,0.199,0.386,4.604,0.024,0.028,0.025,0.043,0.515,0.071,0.463,0.606,0.424,0.115,0.235
240,0.124,0.121,0.085,2.842,4.342,0.017,0.016,0.011,0.318,0.485,0.370,0.043,0.710,0.508,0.115,0.242
1535,2.046,0.633,3.310,0.055,4.171,0.284,0.081,0.422,0.006,0.466,0.482,0.991,0.366,0.809,0.115,0.250
564,1.279,0.139,1.454,1.816,3.726,0.177,0.018,0.185,0.203,0.416,0.395,0.521,0.461,0.931,0.115,0.288
576,1.261,1.330,0.711,2.560,2.277,0.175,0.171,0.091,0.286,0.254,0.609,0.417,0.764,0.483,0.113,0.580
122,0.830,0.388,1.398,3.260,2.398,0.115,0.050,0.178,0.365,0.268,0.631,0.302,0.369,0.722,0.113,0.358
1923,0.369,3.377,2.727,0.188,4.164,0.051,0.435,0.348,0.021,0.465,0.515,0.972,0.569,0.069,0.113,0.254
931,1.962,1.063,0.225,2.525,3.463,0.272,0.137,0.029,0.282,0.387,0.492,0.462,0.936,0.684,0.112,0.314
1231,1.387,1.172,2.504,0.722,2.878,0.192,0.151,0.319,0.081,0.322,0.531,0.854,0.400,0.553,0.112,0.465
1590,0.928,3.836,0.459,6.077,0.260,0.129,0.494,0.059,0.680,0.029,0.977,0.369,0.926,0.151,0.112,0.172
1559,1.713,0.479,6.016,2.044,1.808,0.237,0.062,0.767,0.229,0.202,0.830,0.799,0.183,0.826,0.112,0.159
226,0.232,2.237,1.826,4.951,1.362,0.032,0.288,0.233,0.554,0.152,0.852,0.337,0.566,0.066,0.112,0.214
1819,4.293,0.223,1.101,0.207,5.679,0.595,0.029,0.140,0.023,0.635,0.423,0.970,0.840,0.967,0.111,0.182
179,0.852,1.239,1.589,0.824,3.314,0.118,0.160,0.203,0.092,0.370,0.391,0.771,0.482,0.383,0.111,0.400
975,0.477,0.701,0.447,2.599,3.423,0.066,0.090,0.057,0.291,0.383,0.433,0.225,0.691,0.380,0.111,0.341
974,0.875,1.431,2.714,0.436,3.689,0.121,0.184,0.346,0.049,0.412,0.457,0.913,0.352,0.349,0.111,0.306
1930,2.442,0.549,3.278,0.149,4.062,0.338,0.071,0.418,0.017,0.454,0.505,0.977,0.415,0.859,0.111,0.253
808,5.360,0.950,2.503,1.575,2.306,0.743,0.122,0.319,0.176,0.258,0.773,0.836,0.726,0.888,0.110,0.178
768,0.865,1.813,3.455,0.348,3.486,0.120,0.234,0.441,0.039,0.390,0.545,0.945,0.335,0.283,0.109,0.272
1503,1.975,2.741,1.868,0.516,3.021,0.274,0.353,0.238,0.058,0.338,0.580,0.915,0.678,0.398,0.109,0.371
1606,0.002,0.137,4.082,6.872,0.374,0.000,0.018,0.521,0.769,0.042,0.970,0.341,0.021,0.010,0.109,0.142
294,1.395,1.365,0.514,2.835,2.523,0.193,0.176,0.066,0.317,0.282,0.601,0.394,0.836,0.507,0.109,0.434
1839,1.251,1.129,1.388,0.706,3.431,0.173,0.145,0.177,0.079,0.383,0.375,0.801,0.561,0.533,0.109,0.358
1428,1.684,1.195,2.180,2.077,1.516,0.233,0.154,0.278,0.232,0.169,0.749,0.615,0.483,0.607,0.109,0.877
801,1.461,0.153,4.422,4.275,1.351,0.202,0.020,0.564,0.478,0.151,0.866,0.527,0.204,0.934,0.109,0.200
464,0.792,0.467,1.911,2.307,2.344,0.110,0.060,0.244,0.258,0.262,0.591,0.473,0.286,0.661,0.109,0.538
1090,0.426,0.916,1.948,3.783,2.032,0.059,0.118,0.248,0.423,0.227,0.723,0.335,0.305,0.277,0.108,0.297
951,0.638,2.707,4.566,2.436,1.408,0.088,0.349,0.582,0.272,0.157,0.850,0.728,0.348,0.147,0.108,0.219
1579,0.878,0.292,3.391,5.388,0.761,0.122,0.038,0.433,0.603,0.085,0.925,0.368,0.170,0.796,0.108,0.190
730,1.195,0.713,2.731,2.671,1.697,0.166,0.092,0.348,0.299,0.190,0.748,0.544,0.300,0.658,0.107,0.419
1032,5.326,0.401,1.641,2.145,2.888,0.738,0.052,0.209,0.240,0.323,0.714,0.767,0.810,0.952,0.107,0.156
1699,1.083,0.799,0.469,1.617,3.664,0.150,0.103,0.060,0.181,0.410,0.339,0.460,0.787,0.596,0.107,0.305
1990,0.877,1.205,0.259,2.330,3.807,0.122,0.155,0.033,0.261,0.426,0.401,0.367,0.890,0.401,0.107,0.271
1884,0.574,0.444,2.304,2.074,2.543,0.079,0.057,0.294,0.232,0.284,0.571,0.548,0.194,0.581,0.106,0.449
295,1.709,1.568,2.071,0.930,2.450,0.237,0.202,0.264,0.104,0.274,0.588,0.815,0.536,0.527,0.106,0.625
1677,2.549,4.233,1.913,0.400,2.673,0.353,0.545,0.244,0.045,0.299,0.703,0.952,0.765,0.345,0.106,0.212
1199,1.129,1.221,1.187,1.682,1.961,0.156,0.157,0.151,0.188,0.219,0.594,0.561,0.605,0.475,0.106,1.557
358,0.810,0.569,0.575,2.987,2.749,0.112,0.073,0.073,0.334,0.307,0.548,0.233,0.665,0.610,0.106,0.405
361,1.775,0.897,2.257,0.366,3.903,0.246,0.116,0.288,0.041,0.436,0.420,0.923,0.460,0.702,0.106,0.267
377,0.476,1.316,2.591,3.277,1.903,0.066,0.170,0.330,0.366,0.213,0.740,0.466,0.315,0.221,0.105,0.350
133,2.010,0.710,4.634,0.457,3.227,0.279,0.091,0.591,0.051,0.361,0.642,0.943,0.275,0.784,0.104,0.193
1946,1.170,3.341,0.052,3.517,2.849,0.162,0.430,0.007,0.393,0.318,0.670,0.502,0.991,0.214,0.104,0.246
247,1.901,4.318,0.340,2.991,2.222,0.263,0.556,0.043,0.334,0.248,0.759,0.641,0.954,0.264,0.104,0.202
901,0.545,2.131,3.469,0.167,4.156,0.076,0.275,0.442,0.019,0.465,0.497,0.974,0.360,0.159,0.103,0.232
1412,4.832,1.752,3.053,1.089,1.713,0.670,0.226,0.389,0.122,0.191,0.825,0.885,0.659,0.779,0.103,0.188
220,0.271,2.027,1.604,4.663,1.803,0.038,0.261,0.205,0.521,0.202,0.793,0.324,0.577,0.085,0.103,0.213
1239,0.355,0.314,1.658,4.829,2.009,0.049,0.040,0.211,0.540,0.225,0.762,0.218,0.177,0.539,0.102,0.205
689,5.014,1.498,0.860,3.582,1.430,0.695,0.193,0.110,0.401,0.160,0.860,0.622,0.896,0.815,0.102,0.175
1624,0.946,2.252,2.445,2.691,1.415,0.131,0.290,0.312,0.301,0.158,0.801,0.579,0.500,0.253,0.102,0.565
511,0.110,2.158,6.036,2.140,2.139,0.015,0.278,0.770,0.239,0.239,0.805,0.795,0.219,0.032,0.102,0.135
93,0.100,0.987,0.991,2.214,4.138,0.014,0.127,0.126,0.248,0.463,0.359,0.359,0.500,0.064,0.101,0.226
1063,0.395,0.344,2.049,3.727,2.244,0.055,0.044,0.261,0.417,0.251,0.693,0.329,0.159,0.543,0.101,0.270
1626,0.231,1.327,1.645,2.742,2.789,0.032,0.171,0.210,0.307,0.312,0.569,0.420,0.437,0.110,0.100,0.358
438,0.013,0.019,0.011,0.011,5.822,0.002,0.002,0.001,0.001,0.651,0.003,0.730,0.709,0.386,0.100,0.154
1456,2.783,0.061,4.020,2.587,2.070,0.386,0.008,0.513,0.289,0.231,0.772,0.690,0.386,0.986,0.100,0.198
1313,0.148,1.716,1.377,3.735,2.659,0.021,0.221,0.176,0.418,0.297,0.650,0.340,0.571,0.055,0.100,0.251
155,2.998,2.754,0.132,1.413,3.374,0.415,0.355,0.017,0.158,0.377,0.577,0.787,0.979,0.527,0.100,0.250
469,0.486,1.018,1.117,2.691,2.347,0.067,0.131,0.143,0.301,0.262,0.590,0.339,0.503,0.284,0.099,0.425
1843,0.448,1.981,3.798,2.976,1.782,0.062,0.255,0.484,0.333,0.199,0.791,0.615,0.313,0.142,0.099,0.235
845,0.262,0.285,2.792,1.219,4.022,0.036,0.037,0.356,0.136,0.450,0.415,0.740,0.088,0.473,0.099,0.238
1539,1.119,0.910,2.007,0.195,4.329,0.155,0.117,0.256,0.022,0.484,0.331,0.950,0.397,0.565,0.098,0.213
1501,0.609,0.353,1.851,3.504,2.397,0.084,0.045,0.236,0.392,0.268,0.658,0.328,0.231,0.666,0.098,0.283
1405,0.426,0.328,3.503,1.946,2.807,0.059,0.042,0.447,0.218,0.314,0.614,0.680,0.097,0.582,0.098,0.242
1516,0.034,3.349,3.987,1.944,2.354,0.005,0.431,0.509,0.217,0.263,0.745,0.773,0.445,0.006,0.098,0.194
1566,0.726,0.388,2.457,5.779,0.380,0.101,0.050,0.313,0.646,0.042,0.962,0.268,0.206,0.687,0.097,0.161
1324,0.762,3.047,4.081,2.336,1.367,0.106,0.393,0.521,0.261,0.153,0.849,0.729,0.418,0.156,0.097,0.234
36,0.909,1.849,2.208,0.412,3.851,0.126,0.238,0.282,0.046,0.430,0.426,0.914,0.478,0.291,0.097,0.253
1517,2.174,0.134,3.095,2.492,2.553,0.301,0.017,0.395,0.279,0.285,0.673,0.629,0.390,0.961,0.097,0.256
763,0.250,4.499,0.129,1.128,5.519,0.035,0.580,0.016,0.126,0.617,0.446,0.844,0.982,0.035,0.097,0.161
798,1.077,1.346,0.154,4.059,2.980,0.149,0.173,0.020,0.454,0.333,0.622,0.257,0.943,0.430,0.096,0.222
1009,0.220,2.110,4.750,4.202,0.010,0.030,0.272,0.606,0.470,0.001,0.999,0.567,0.267,0.066,0.096,0.159
1879,0.719,0.557,0.772,0.736,3.921,0.100,0.072,0.098,0.082,0.438,0.218,0.648,0.552,0.580,0.095,0.260
219,1.064,1.346,0.655,2.727,2.432,0.147,0.173,0.083,0.305,0.272,0.594,0.377,0.768,0.426,0.095,0.428
479,1.246,0.906,0.478,1.733,3.488,0.173,0.117,0.061,0.194,0.390,0.380,0.477,0.808,0.600,0.095,0.288
598,1.166,1.224,1.798,1.254,2.182,0.161,0.158,0.229,0.140,0.244,0.575,0.701,0.480,0.484,0.095,0.910
1010,1.799,4.581,0.524,0.652,4.215,0.249,0.590,0.067,0.073,0.471,0.554,0.917,0.932,0.238,0.094,0.180
832,1.880,2.514,0.352,2.274,2.766,0.261,0.324,0.045,0.254,0.309,0.607,0.603,0.929,0.409,0.094,0.337
264,0.274,0.147,3.075,5.409,1.256,0.038,0.019,0.392,0.605,0.140,0.873,0.331,0.064,0.686,0.094,0.160
1504,0.247,4.666,0.766,3.289,2.879,0.034,0.601,0.098,0.368,0.322,0.705,0.614,0.897,0.034,0.094,0.165
1410,1.849,0.370,2.430,3.410,1.879,0.256,0.048,0.310,0.381,0.210,0.753,0.467,0.420,0.874,0.093,0.281
453,1.530,5.076,2.332,0.475,2.880,0.212,0.654,0.297,0.053,0.322,0.707,0.948,0.736,0.186,0.093,0.155
1738,4.158,1.090,0.428,0.191,5.651,0.576,0.140,0.055,0.021,0.632,0.416,0.972,0.937,0.837,0.093,0.152
1621,0.044,0.106,0.145,3.017,4.504,0.006,0.014,0.018,0.337,0.504,0.376,0.039,0.426,0.249,0.093,0.186
844,1.748,1.544,0.781,3.530,1.809,0.242,0.199,0.100,0.395,0.202,0.747,0.387,0.794,0.540,0.092,0.312
1981,0.865,0.231,1.168,2.434,3.392,0.120,0.030,0.149,0.272,0.379,0.444,0.346,0.416,0.834,0.091,0.262
238,0.670,0.845,0.400,1.408,4.073,0.093,0.109,0.051,0.157,0.455,0.267,0.436,0.774,0.427,0.091,0.225
1256,0.174,1.414,2.519,3.353,2.509,0.024,0.182,0.321,0.375,0.280,0.672,0.453,0.328,0.078,0.091,0.259
1733,0.659,2.523,1.343,5.767,0.285,0.091,0.325,0.171,0.645,0.032,0.972,0.300,0.697,0.163,0.090,0.147
1968,0.437,0.357,0.244,5.814,1.654,0.061,0.046,0.031,0.650,0.185,0.824,0.067,0.740,0.564,0.090,0.145
1633,0.543,0.340,0.966,2.726,2.791,0.075,0.044,0.123,0.305,0.312,0.519,0.256,0.373,0.644,0.090,0.334
741,1.394,2.528,3.556,0.934,2.168,0.193,0.326,0.454,0.104,0.242,0.724,0.872,0.434,0.321,0.089,0.255
1509,1.086,0.850,0.677,5.865,0.478,0.150,0.109,0.086,0.656,0.053,0.950,0.163,0.709,0.577,0.089,0.148
1667,3.906,3.579,1.752,1.170,1.769,0.541,0.461,0.223,0.131,0.198,0.808,0.868,0.797,0.528,0.089,0.218
1979,0.128,0.054,2.544,4.078,2.981,0.018,0.007,0.325,0.456,0.333,0.647,0.356,0.035,0.745,0.089,0.199
1425,2.939,3.843,0.493,1.159,3.092,0.407,0.495,0.063,0.130,0.346,0.647,0.851,0.935,0.416,0.089,0.206
1582,3.733,3.128,1.542,2.258,1.174,0.517,0.403,0.197,0.252,0.131,0.868,0.735,0.805,0.556,0.089,0.230
1273,1.085,0.022,1.753,2.791,3.534,0.150,0.003,0.224,0.312,0.395,0.494,0.405,0.353,0.987,0.089,0.226
1390,1.678,1.147,2.310,0.821,2.797,0.233,0.148,0.295,0.092,0.313,0.541,0.834,0.459,0.618,0.088,0.399
912,1.644,0.279,1.962,5.985,0.141,0.228,0.036,0.250,0.669,0.016,0.986,0.259,0.448,0.893,0.088,0.135
1910,1.263,0.713,1.551,2.071,1.948,0.175,0.092,0.198,0.232,0.218,0.630,0.508,0.479,0.673,0.088,0.629
1237,0.069,1.448,3.953,4.342,1.739,0.010,0.187,0.504,0.486,0.194,0.822,0.490,0.224,0.030,0.088,0.178
1846,3.924,0.811,2.207,3.525,1.068,0.544,0.105,0.282,0.394,0.119,0.884,0.582,0.679,0.870,0.088,0.200
83,0.451,0.643,2.988,2.786,2.097,0.062,0.083,0.381,0.312,0.234,0.703,0.533,0.164,0.389,0.088,0.275
582,0.508,0.969,0.930,4.375,1.899,0.070,0.125,0.119,0.489,0.212,0.751,0.202,0.551,0.307,0.087,0.208
1740,0.453,4.763,3.318,1.423,2.303,0.063,0.614,0.423,0.159,0.257,0.766,0.847,0.614,0.060,0.087,0.157
860,1.433,1.816,1.446,0.076,4.343,0.199,0.234,0.185,0.008,0.485,0.357,0.982,0.644,0.425,0.086,0.181
824,0.930,2.162,2.349,0.495,3.637,0.129,0.279,0.300,0.055,0.407,0.475,0.906,0.501,0.259,0.086,0.245
4,1.445,0.010,2.655,2.582,3.171,0.200,0.001,0.339,0.289,0.355,0.571,0.550,0.317,0.996,0.086,0.243
1769,2.982,1.691,2.504,0.690,2.598,0.413,0.218,0.319,0.077,0.290,0.654,0.897,0.598,0.672,0.086,0.255
1702,2.147,2.059,1.168,0.196,4.252,0.297,0.265,0.149,0.022,0.475,0.411,0.961,0.762,0.513,0.085,0.188
532,1.053,1.440,0.753,3.375,2.147,0.146,0.186,0.096,0.377,0.240,0.679,0.332,0.746,0.402,0.085,0.303
1849,0.046,0.136,0.054,7.808,0.016,0.006,0.017,0.007,0.873,0.002,0.999,0.012,0.771,0.207,0.085,0.098
1262,0.232,0.211,0.419,1.334,4.493,0.032,0.027,0.053,0.149,0.502,0.197,0.238,0.409,0.531,0.085,0.178
771,0.336,0.153,2.675,2.085,3.653,0.047,0.020,0.341,0.233,0.408,0.478,0.581,0.087,0.728,0.085,0.218
398,1.764,1.778,0.864,2.660,1.973,0.244,0.229,0.110,0.297,0.221,0.692,0.499,0.788,0.497,0.085,0.453
103,0.349,2.706,1.788,3.804,1.884,0.048,0.349,0.228,0.425,0.211,0.771,0.451,0.631,0.082,0.084,0.223
1630,1.470,4.597,0.336,0.709,4.624,0.204,0.592,0.043,0.079,0.517,0.518,0.907,0.956,0.197,0.084,0.153
1610,0.306,1.717,1.638,3.425,2.310,0.042,0.221,0.209,0.383,0.258,0.678,0.388,0.520,0.112,0.084,0.247
58,1.050,1.172,3.200,0.774,2.974,0.145,0.151,0.408,0.087,0.332,0.565,0.864,0.291,0.465,0.084,0.261
1380,0.167,0.136,0.102,3.277,3.907,0.023,0.018,0.013,0.367,0.437,0.445,0.046,0.719,0.564,0.083,0.197
1235,2.555,0.246,6.841,1.015,1.873,0.354,0.032,0.873,0.113,0.209,0.842,0.912,0.228,0.939,0.083,0.099
1168,0.232,1.492,1.290,2.627,2.988,0.032,0.192,0.165,0.294,0.334,0.531,0.412,0.550,0.098,0.083,0.275
1041,0.039,0.028,1.537,3.373,3.738,0.005,0.004,0.196,0.377,0.418,0.497,0.272,0.020,0.605,0.083,0.200
1963,0.177,1.847,1.866,1.995,3.119,0.025,0.238,0.238,0.223,0.349,0.518,0.587,0.498,0.061,0.083,0.255
1865,1.104,0.057,2.310,2.580,3.500,0.153,0.007,0.295,0.289,0.391,0.512,0.498,0.284,0.967,0.083,0.215
1388,0.879,3.895,1.752,3.760,1.296,0.122,0.502,0.224,0.420,0.145,0.859,0.547,0.737,0.141,0.083,0.218
1080,1.244,0.121,1.775,3.690,2.772,0.172,0.016,0.226,0.413,0.310,0.634,0.339,0.391,0.938,0.083,0.208
461,0.325,0.813,1.067,3.191,2.733,0.045,0.105,0.136,0.357,0.306,0.576,0.260,0.438,0.242,0.082,0.263
372,0.223,0.431,1.060,1.702,4.126,0.031,0.056,0.135,0.190,0.461,0.295,0.382,0.273,0.305,0.082,0.190
1495,1.897,0.339,5.419,0.947,3.282,0.263,0.044,0.691,0.106,0.367,0.674,0.896,0.218,0.887,0.081,0.126
1224,0.419,1.174,2.515,3.778,1.881,0.058,0.151,0.321,0.422,0.210,0.758,0.407,0.293,0.218,0.081,0.223
1588,2.645,3.504,1.557,2.435,1.278,0.366,0.451,0.199,0.272,0.143,0.848,0.693,0.783,0.412,0.080,0.261
903,0.614,0.312,1.409,3.352,2.706,0.085,0.040,0.180,0.375,0.302,0.598,0.279,0.289,0.700,0.080,0.239
6,2.120,1.800,1.261,0.130,4.318,0.294,0.232,0.161,0.014,0.483,0.392,0.973,0.729,0.552,0.080,0.170
1175,0.313,0.263,1.202,2.884,3.173,0.043,0.034,0.153,0.322,0.355,0.498,0.264,0.209,0.555,0.079,0.247
494,1.230,2.730,1.335,3.649,1.460,0.170,0.352,0.170,0.408,0.163,0.816,0.466,0.733,0.270,0.079,0.323
150,0.008,0.963,0.909,2.543,4.392,0.001,0.124,0.116,0.284,0.491,0.368,0.306,0.519,0.005,0.079,0.162
1310,1.526,1.582,1.153,0.460,4.257,0.211,0.204,0.147,0.051,0.476,0.341,0.883,0.692,0.488,0.079,0.186
1254,0.232,0.598,1.715,2.239,3.541,0.032,0.077,0.219,0.250,0.396,0.436,0.437,0.228,0.236,0.079,0.216
1182,1.070,0.729,0.541,1.815,3.353,0.148,0.094,0.069,0.203,0.375,0.382,0.419,0.748,0.619,0.079,0.257
690,0.153,0.451,3.187,3.614,2.692,0.021,0.058,0.406,0.404,0.301,0.677,0.464,0.094,0.209,0.078,0.204
509,1.999,0.222,3.009,2.534,2.511,0.277,0.029,0.384,0.283,0.281,0.671,0.611,0.375,0.930,0.078,0.220
1525,1.948,0.132,1.988,6.033,0.118,0.270,0.017,0.254,0.675,0.013,0.989,0.275,0.494,0.957,0.078,0.118
840,1.468,1.256,2.128,1.372,2.034,0.203,0.162,0.271,0.153,0.227,0.638,0.716,0.469,0.549,0.078,0.660
900,0.666,0.314,1.478,2.257,3.020,0.092,0.040,0.189,0.252,0.338,0.476,0.402,0.294,0.719,0.078,0.261
1072,1.326,0.863,1.528,0.937,3.108,0.184,0.111,0.195,0.105,0.347,0.417,0.744,0.511,0.633,0.078,0.321
1211,2.810,0.335,1.558,4.596,1.666,0.389,0.043,0.199,0.514,0.186,0.816,0.390,0.680,0.924,0.077,0.163
1213,0.201,0.960,0.893,2.719,3.621,0.028,0.124,0.114,0.304,0.405,0.443,0.289,0.530,0.132,0.077,0.203
9,0.911,0.395,5.837,1.537,2.496,0.126,0.051,0.745,0.172,0.279,0.753,0.838,0.107,0.739,0.077,0.110
314,1.649,1.604,1.084,2.467,1.802,0.229,0.207,0.138,0.276,0.201,0.700,0.510,0.720,0.509,0.076,0.549
915,0.598,2.048,1.302,5.437,0.998,0.083,0.264,0.166,0.608,0.112,0.895,0.274,0.651,0.181,0.076,0.144
620,3.296,3.410,0.670,2.234,1.970,0.457,0.439,0.086,0.250,0.220,0.773,0.722,0.911,0.489,0.075,0.203
1755,1.465,1.324,1.638,0.981,2.615,0.203,0.171,0.209,0.110,0.292,0.516,0.768,0.559,0.532,0.075,0.412
736,0.355,0.323,0.934,6.021,0.631,0.049,0.042,0.119,0.673,0.071,0.934,0.110,0.302,0.530,0.075,0.119
428,0.135,0.145,1.547,3.561,3.192,0.019,0.019,0.197,0.398,0.357,0.562,0.263,0.081,0.476,0.075,0.198
825,3.431,1.317,2.125,0.414,3.526,0.475,0.170,0.271,0.046,0.394,0.560,0.938,0.666,0.767,0.075,0.174
107,2.969,1.482,0.388,2.796,2.737,0.411,0.191,0.049,0.313,0.306,0.643,0.556,0.926,0.705,0.075,0.206
1552,0.214,0.402,0.686,2.011,4.139,0.030,0.052,0.088,0.225,0.463,0.308,0.248,0.373,0.311,0.074,0.171
457,0.790,0.290,0.743,2.385,3.554,0.110,0.037,0.095,0.267,0.397,0.406,0.280,0.540,0.776,0.074,0.206
1473,0.074,0.048,2.320,4.889,2.337,0.010,0.006,0.296,0.547,0.261,0.741,0.282,0.024,0.631,0.074,0.137
1445,0.387,1.330,6.387,2.572,1.168,0.054,0.171,0.815,0.288,0.131,0.895,0.761,0.136,0.180,0.073,0.096
710,5.649,0.280,1.354,1.809,3.316,0.783,0.036,0.173,0.202,0.371,0.683,0.808,0.850,0.968,0.073,0.097
890,0.273,0.618,1.498,2.563,3.159,0.038,0.080,0.191,0.287,0.353,0.488,0.363,0.270,0.265,0.073,0.231
408,0.847,1.215,0.468,2.555,3.128,0.117,0.157,0.060,0.286,0.350,0.486,0.348,0.805,0.387,0.073,0.250
1921,0.285,1.788,7.687,0.966,1.370,0.040,0.230,0.981,0.108,0.153,0.891,0.922,0.147,0.101,0.072,0.077
1999,1.139,0.487,1.809,2.627,2.180,0.158,0.063,0.231,0.294,0.244,0.639,0.443,0.382,0.743,0.072,0.311
390,0.533,0.710,0.734,0.818,3.779,0.074,0.092,0.094,0.091,0.422,0.228,0.607,0.560,0.410,0.071,0.205
1965,0.316,0.943,3.297,3.572,2.148,0.044,0.122,0.421,0.399,0.240,0.740,0.488,0.187,0.206,0.071,0.189
1145,0.938,1.632,0.479,1.874,3.582,0.130,0.210,0.061,0.210,0.400,0.411,0.512,0.841,0.332,0.071,0.211
908,1.673,1.289,0.632,2.499,2.476,0.232,0.166,0.081,0.279,0.277,0.593,0.460,0.815,0.582,0.071,0.361
8,0.799,0.785,1.662,0.737,3.694,0.111,0.101,0.212,0.082,0.413,0.334,0.776,0.377,0.506,0.071,0.215
399,1.186,1.574,0.902,2.624,2.052,0.164,0.203,0.115,0.293,0.229,0.655,0.439,0.727,0.411,0.071,0.398
1592,2.796,2.895,0.836,2.499,1.883,0.387,0.373,0.107,0.279,0.210,0.763,0.652,0.870,0.489,0.071,0.253
1957,1.560,1.257,0.602,2.399,2.555,0.216,0.162,0.077,0.268,0.286,0.569,0.456,0.814,0.568,0.071,0.339
1698,0.153,0.074,0.147,3.109,4.040,0.021,0.009,0.019,0.348,0.452,0.418,0.046,0.545,0.714,0.071,0.159
740,0.146,0.829,1.499,1.867,4.175,0.020,0.107,0.191,0.209,0.467,0.348,0.474,0.326,0.111,0.070,0.158
1873,0.978,0.642,0.889,1.742,2.431,0.135,0.083,0.113,0.195,0.272,0.479,0.446,0.586,0.630,0.070,0.373
561,1.469,0.183,2.452,2.104,3.204,0.204,0.024,0.313,0.235,0.358,0.533,0.597,0.346,0.921,0.070,0.210
1065,0.845,1.438,0.598,3.899,2.509,0.117,0.185,0.076,0.436,0.280,0.663,0.272,0.781,0.338,0.070,0.195
331,4.649,1.125,0.254,1.011,4.725,0.644,0.145,0.032,0.113,0.528,0.511,0.868,0.966,0.849,0.070,0.114
98,3.191,1.509,0.216,1.804,3.786,0.442,0.194,0.028,0.202,0.423,0.515,0.700,0.961,0.719,0.069,0.167
1500,2.418,4.232,0.729,0.983,3.359,0.335,0.545,0.093,0.110,0.375,0.625,0.875,0.906,0.330,0.068,0.151
1666,3.215,1.185,0.492,3.742,2.409,0.445,0.153,0.063,0.418,0.269,0.719,0.475,0.909,0.775,0.068,0.178
756,0.854,0.558,0.533,2.637,3.110,0.118,0.072,0.068,0.295,0.348,0.475,0.262,0.694,0.631,0.068,0.242
1176,0.736,1.117,1.383,0.875,3.412,0.102,0.144,0.176,0.098,0.381,0.353,0.728,0.489,0.371,0.068,0.240
1715,1.655,3.630,0.482,3.071,2.351,0.229,0.468,0.061,0.343,0.263,0.723,0.585,0.923,0.272,0.068,0.167
1154,1.528,1.030,0.690,2.870,2.432,0.212,0.133,0.088,0.321,0.272,0.612,0.383,0.772,0.622,0.068,0.291
1373,1.611,1.078,0.590,3.040,2.549,0.223,0.139,0.075,0.340,0.285,0.612,0.374,0.812,0.624,0.068,0.255
