# {'f': [0, 3], 'M': 4, 'x': [8, 10], 'mu': [11, 11], 'f_': [4, 7], 'n': 1000, 'y_': [14, 15], 'N': 3, 'y': [12, 13]}
830,1.388,1.448,1.774,1.836,0.169,0.168,0.196,0.201,0.617,0.539,0.487,0.196,-50.199,8.206,0.098,0.626
649,2.291,3.170,2.734,1.065,0.279,0.367,0.302,0.116,0.860,0.612,0.398,0.195,50.887,-13.747,0.990,0.451
279,0.873,1.570,5.821,1.343,0.106,0.182,0.644,0.147,0.862,0.191,0.323,0.194,-25.180,-45.969,0.319,0.195
944,0.110,1.994,2.541,4.104,0.013,0.231,0.281,0.450,0.425,0.424,0.035,0.194,-40.758,16.091,0.181,0.689
655,1.058,1.381,5.358,1.306,0.129,0.160,0.593,0.143,0.855,0.200,0.416,0.192,-43.692,-3.503,0.155,0.533
660,3.052,4.938,0.276,2.386,0.372,0.572,0.030,0.262,0.752,0.970,0.352,0.192,-40.652,1.663,0.182,0.574
894,4.260,1.749,0.031,3.963,0.518,0.203,0.003,0.435,0.548,0.996,0.752,0.192,-52.654,-9.207,0.076,0.487
984,1.148,1.548,5.129,1.286,0.140,0.179,0.568,0.141,0.853,0.229,0.406,0.191,19.632,50.170,0.715,0.959
143,1.023,1.367,1.286,2.524,0.125,0.159,0.142,0.277,0.447,0.589,0.409,0.190,22.301,25.673,0.738,0.765
859,2.819,1.868,0.123,4.238,0.343,0.217,0.013,0.465,0.429,0.977,0.628,0.190,12.187,-42.048,0.649,0.226
61,1.393,1.056,1.802,1.999,0.170,0.122,0.199,0.219,0.572,0.490,0.587,0.189,-18.950,-38.909,0.374,0.251
130,4.455,2.985,2.302,0.781,0.542,0.346,0.255,0.085,0.915,0.742,0.624,0.188,-26.276,-58.017,0.309,0.100
932,2.556,2.516,0.386,3.325,0.311,0.292,0.043,0.365,0.526,0.932,0.505,0.188,29.261,41.765,0.800,0.893
429,0.136,1.991,2.454,4.105,0.017,0.231,0.272,0.450,0.418,0.435,0.044,0.187,-28.553,-17.360,0.289,0.423
557,3.971,2.100,0.120,3.566,0.483,0.243,0.013,0.391,0.573,0.983,0.690,0.187,21.006,-49.949,0.727,0.164
179,5.673,2.966,0.759,1.872,0.690,0.344,0.084,0.205,0.820,0.925,0.693,0.186,-9.701,-23.971,0.455,0.370
763,1.398,1.384,1.718,1.864,0.170,0.160,0.190,0.204,0.605,0.543,0.503,0.186,-55.969,11.160,0.047,0.649
711,1.735,1.920,2.296,1.566,0.211,0.223,0.254,0.171,0.729,0.538,0.468,0.185,0.155,17.612,0.543,0.701
829,1.146,1.557,5.084,1.313,0.140,0.180,0.563,0.144,0.849,0.231,0.404,0.185,29.900,-63.650,0.805,0.055
222,5.150,0.134,3.369,2.093,0.627,0.016,0.373,0.229,0.791,0.631,0.983,0.184,1.891,19.191,0.558,0.713
968,2.403,6.467,1.870,0.917,0.292,0.750,0.207,0.100,0.919,0.831,0.226,0.184,-58.883,-10.892,0.021,0.474
52,3.558,2.323,0.262,3.315,0.433,0.269,0.029,0.364,0.579,0.961,0.632,0.181,44.679,50.158,0.936,0.959
486,0.651,1.263,1.589,3.209,0.079,0.146,0.176,0.352,0.373,0.465,0.303,0.181,-5.858,13.984,0.489,0.672
494,3.829,2.460,2.764,0.846,0.466,0.285,0.306,0.092,0.900,0.653,0.636,0.179,19.774,-38.547,0.716,0.254
541,1.585,1.486,4.072,1.364,0.193,0.172,0.451,0.149,0.817,0.312,0.521,0.179,22.153,-48.853,0.737,0.172
281,3.804,1.866,3.272,0.942,0.463,0.216,0.362,0.103,0.889,0.581,0.710,0.178,6.271,17.447,0.597,0.699
384,0.108,2.906,2.089,3.858,0.013,0.337,0.231,0.423,0.476,0.603,0.024,0.178,1.589,6.109,0.555,0.609
133,0.787,3.829,4.595,1.309,0.096,0.444,0.509,0.143,0.864,0.449,0.129,0.177,12.829,40.440,0.654,0.882
135,3.592,4.761,0.678,1.795,0.437,0.552,0.075,0.196,0.815,0.928,0.411,0.177,20.782,24.991,0.725,0.759
918,0.905,5.374,0.345,4.133,0.110,0.623,0.038,0.453,0.588,0.960,0.106,0.177,25.546,37.317,0.767,0.857
246,0.547,0.834,1.606,3.771,0.067,0.097,0.178,0.414,0.296,0.354,0.370,0.176,6.468,17.967,0.598,0.703
667,5.050,0.452,0.200,4.860,0.615,0.052,0.022,0.533,0.514,0.975,0.943,0.176,33.588,-70.543,0.838,0.000
715,2.971,2.257,0.379,3.382,0.362,0.262,0.042,0.371,0.533,0.936,0.586,0.176,-37.268,4.085,0.212,0.593
767,2.159,6.286,0.481,2.485,0.263,0.729,0.053,0.272,0.773,0.954,0.211,0.176,-15.591,14.966,0.403,0.680
456,1.527,1.650,1.126,2.620,0.186,0.191,0.124,0.287,0.487,0.705,0.475,0.175,-12.277,31.683,0.433,0.812
610,2.024,2.319,0.035,4.401,0.246,0.269,0.004,0.483,0.389,0.993,0.457,0.175,-43.357,15.534,0.158,0.684
698,1.237,0.766,1.189,3.404,0.151,0.089,0.131,0.373,0.321,0.564,0.647,0.175,46.584,-7.772,0.952,0.499
912,1.914,6.742,1.381,1.782,0.233,0.781,0.153,0.195,0.844,0.876,0.176,0.174,29.169,-4.741,0.799,0.523
253,0.148,2.777,2.375,3.534,0.018,0.322,0.263,0.388,0.511,0.550,0.034,0.173,-6.884,41.557,0.480,0.891
464,2.363,1.038,5.387,1.177,0.288,0.120,0.596,0.129,0.876,0.284,0.736,0.172,-1.475,18.234,0.528,0.706
567,3.615,0.113,4.815,2.033,0.440,0.013,0.533,0.223,0.793,0.410,0.980,0.171,37.994,-10.924,0.877,0.474
881,0.400,0.499,2.352,4.199,0.049,0.058,0.260,0.461,0.335,0.169,0.430,0.170,29.520,-60.188,0.802,0.082
49,0.479,0.509,1.283,4.429,0.058,0.059,0.142,0.486,0.203,0.318,0.480,0.169,-14.320,-32.451,0.415,0.303
739,2.602,4.365,2.537,0.893,0.317,0.506,0.281,0.097,0.901,0.705,0.342,0.168,-42.170,-13.438,0.169,0.454
205,1.244,2.137,4.605,1.288,0.151,0.248,0.510,0.141,0.846,0.314,0.336,0.167,-10.513,-28.702,0.448,0.333
835,4.451,2.457,0.306,2.999,0.542,0.285,0.034,0.329,0.661,0.962,0.679,0.167,-42.885,-1.930,0.162,0.545
969,3.809,4.481,1.491,1.048,0.464,0.519,0.165,0.114,0.891,0.842,0.448,0.167,40.201,-17.338,0.896,0.423
467,1.104,1.549,1.985,1.946,0.134,0.179,0.220,0.213,0.608,0.486,0.394,0.165,2.892,-4.321,0.567,0.526
571,0.035,4.421,3.296,2.485,0.004,0.512,0.365,0.272,0.731,0.592,0.005,0.165,39.147,-10.427,0.887,0.478
697,2.292,4.011,0.337,3.213,0.279,0.465,0.037,0.352,0.614,0.954,0.331,0.165,-55.646,7.284,0.050,0.619
427,4.230,1.718,0.179,3.916,0.515,0.199,0.020,0.430,0.549,0.975,0.754,0.164,6.352,28.463,0.597,0.787
572,2.655,5.841,2.081,0.791,0.323,0.677,0.230,0.086,0.926,0.800,0.272,0.164,-42.624,-3.158,0.165,0.536
425,1.221,2.391,4.554,1.292,0.149,0.277,0.504,0.141,0.847,0.339,0.301,0.163,-30.290,-18.121,0.274,0.417
677,6.712,1.523,2.059,1.513,0.817,0.177,0.228,0.166,0.868,0.815,0.858,0.163,-53.850,6.707,0.066,0.614
139,2.694,5.625,2.124,0.825,0.328,0.652,0.235,0.090,0.921,0.791,0.284,0.161,29.846,49.198,0.805,0.952
275,1.182,5.174,0.180,4.094,0.144,0.600,0.020,0.449,0.582,0.978,0.143,0.160,16.291,38.019,0.685,0.863
409,1.529,2.496,3.223,1.379,0.186,0.289,0.357,0.151,0.805,0.469,0.350,0.160,-30.162,-51.487,0.275,0.151
663,2.876,0.727,6.416,0.631,0.350,0.084,0.710,0.069,0.943,0.276,0.842,0.160,-29.459,-8.544,0.281,0.493
991,0.101,4.041,3.458,2.478,0.012,0.468,0.383,0.272,0.722,0.550,0.016,0.159,-2.357,24.080,0.520,0.752
398,0.588,0.436,2.781,3.605,0.072,0.051,0.308,0.395,0.429,0.164,0.594,0.158,-20.493,-21.282,0.360,0.391
435,1.682,1.745,2.037,1.685,0.205,0.202,0.225,0.184,0.689,0.555,0.488,0.158,-26.272,-19.961,0.309,0.402
600,3.771,4.448,1.002,1.569,0.459,0.516,0.111,0.172,0.835,0.892,0.448,0.158,27.077,-61.295,0.780,0.073
579,1.174,1.084,0.757,4.201,0.143,0.126,0.084,0.461,0.254,0.718,0.525,0.156,30.639,-8.242,0.812,0.495
26,3.248,1.681,0.165,4.347,0.395,0.195,0.018,0.477,0.446,0.971,0.696,0.155,31.250,30.398,0.817,0.802
256,0.776,3.703,4.459,1.487,0.094,0.429,0.493,0.163,0.842,0.448,0.131,0.155,13.630,31.795,0.661,0.813
387,2.692,0.782,5.579,1.436,0.328,0.091,0.617,0.157,0.856,0.296,0.820,0.155,-8.236,17.262,0.468,0.698
863,5.669,1.461,3.143,0.956,0.690,0.169,0.348,0.104,0.909,0.686,0.839,0.154,23.756,-44.251,0.751,0.209
261,0.221,2.149,2.985,3.492,0.027,0.249,0.330,0.383,0.517,0.399,0.065,0.152,-1.898,15.105,0.524,0.681
533,0.873,2.863,5.160,1.424,0.106,0.332,0.571,0.156,0.851,0.335,0.188,0.152,-32.804,-16.749,0.251,0.428
637,3.901,1.799,0.302,3.816,0.475,0.208,0.033,0.419,0.538,0.955,0.725,0.152,5.456,0.217,0.589,0.562
756,4.292,0.057,3.185,2.593,0.522,0.007,0.352,0.284,0.713,0.594,0.992,0.152,24.309,-44.268,0.756,0.209
58,0.101,0.071,2.955,4.743,0.012,0.008,0.327,0.521,0.355,0.027,0.609,0.151,-23.281,-50.089,0.336,0.163
889,0.012,0.007,3.284,4.757,0.001,0.001,0.363,0.522,0.385,0.003,0.664,0.150,0.301,24.140,0.544,0.752
47,1.306,1.263,0.828,3.814,0.159,0.146,0.091,0.418,0.307,0.728,0.511,0.148,-13.133,-31.728,0.425,0.308
221,2.672,3.928,2.392,1.083,0.325,0.455,0.265,0.118,0.872,0.703,0.380,0.148,-7.724,41.795,0.473,0.893
239,0.772,1.169,1.822,2.481,0.094,0.136,0.202,0.272,0.476,0.417,0.371,0.148,2.117,46.844,0.560,0.933
402,0.121,4.282,2.440,3.146,0.015,0.496,0.270,0.345,0.638,0.670,0.018,0.147,-18.409,-19.150,0.379,0.408
347,1.407,1.350,2.841,1.714,0.171,0.156,0.314,0.188,0.706,0.383,0.513,0.146,-11.861,36.243,0.436,0.849
650,0.223,3.164,6.144,1.562,0.027,0.367,0.680,0.171,0.859,0.303,0.045,0.146,-24.293,-3.769,0.327,0.531
702,0.246,1.755,2.727,3.984,0.030,0.203,0.302,0.437,0.436,0.367,0.089,0.146,-47.219,10.495,0.124,0.644
947,3.294,0.139,4.760,2.276,0.401,0.016,0.527,0.249,0.762,0.386,0.973,0.146,-55.233,9.429,0.053,0.636
813,1.583,2.103,0.538,4.254,0.193,0.244,0.059,0.467,0.359,0.872,0.411,0.144,-36.053,-13.560,0.223,0.453
145,0.686,1.315,1.810,2.854,0.083,0.152,0.200,0.313,0.437,0.437,0.306,0.143,20.994,23.657,0.727,0.749
391,0.057,4.164,1.843,3.858,0.007,0.483,0.204,0.423,0.553,0.735,0.009,0.143,-25.384,2.046,0.317,0.577
753,1.428,1.835,2.305,1.685,0.174,0.213,0.255,0.184,0.697,0.503,0.421,0.143,-53.976,8.518,0.065,0.628
480,3.543,0.116,2.118,3.636,0.431,0.013,0.234,0.399,0.540,0.657,0.979,0.142,-32.734,-8.141,0.252,0.496
313,2.194,1.987,0.930,2.883,0.267,0.230,0.103,0.316,0.523,0.806,0.531,0.141,-20.977,-25.995,0.356,0.354
530,0.812,0.507,2.684,3.412,0.099,0.059,0.297,0.374,0.443,0.218,0.645,0.141,-3.785,11.359,0.508,0.651
880,4.984,2.361,0.447,2.870,0.607,0.274,0.049,0.315,0.695,0.949,0.718,0.141,48.802,-10.892,0.972,0.474
941,0.498,0.497,1.237,4.397,0.061,0.058,0.137,0.483,0.199,0.329,0.501,0.140,-50.453,-8.734,0.096,0.491
948,1.357,0.882,1.145,3.279,0.165,0.102,0.127,0.360,0.346,0.608,0.633,0.140,16.615,3.942,0.688,0.592
325,0.342,2.046,2.279,3.644,0.042,0.237,0.252,0.400,0.447,0.470,0.105,0.138,-1.683,17.294,0.526,0.698
258,3.648,0.392,4.415,1.961,0.444,0.045,0.489,0.215,0.790,0.441,0.932,0.137,-19.852,-35.863,0.366,0.276
438,2.032,1.691,0.440,4.355,0.247,0.196,0.049,0.478,0.351,0.895,0.558,0.137,-21.670,-20.078,0.350,0.401
448,4.419,3.623,1.387,1.340,0.538,0.420,0.153,0.147,0.857,0.848,0.563,0.137,-12.137,2.718,0.434,0.582
693,0.407,0.275,4.149,3.141,0.050,0.032,0.459,0.344,0.590,0.075,0.622,0.136,-55.816,-7.594,0.048,0.500
854,0.078,0.048,3.226,4.630,0.009,0.006,0.357,0.508,0.388,0.018,0.648,0.135,-9.317,7.665,0.459,0.622
521,1.393,0.779,1.681,2.620,0.169,0.090,0.186,0.287,0.461,0.483,0.675,0.133,-7.529,2.423,0.475,0.580
768,4.633,0.374,3.633,1.960,0.564,0.043,0.402,0.215,0.796,0.578,0.949,0.133,45.613,-12.165,0.944,0.464
951,5.080,0.284,3.111,2.260,0.618,0.033,0.344,0.248,0.769,0.651,0.964,0.133,28.273,-67.404,0.791,0.025
386,1.926,1.321,2.731,1.684,0.234,0.153,0.302,0.184,0.721,0.450,0.617,0.132,2.306,12.965,0.562,0.664
636,0.597,1.120,1.449,3.609,0.073,0.130,0.160,0.396,0.312,0.458,0.312,0.132,-44.468,14.441,0.148,0.675
403,1.164,3.400,3.927,1.411,0.142,0.394,0.435,0.154,0.835,0.472,0.210,0.129,48.804,47.264,0.972,0.936
599,0.689,2.679,5.382,1.735,0.084,0.310,0.596,0.190,0.822,0.302,0.160,0.129,31.048,-64.143,0.815,0.051
744,1.392,0.952,1.517,2.315,0.169,0.110,0.168,0.254,0.493,0.534,0.618,0.129,3.445,47.593,0.572,0.939
41,3.542,1.856,0.470,3.653,0.431,0.215,0.052,0.401,0.531,0.925,0.693,0.128,34.607,51.689,0.847,0.971
662,0.774,1.585,1.449,3.125,0.094,0.184,0.160,0.343,0.402,0.562,0.289,0.128,-45.658,-10.169,0.138,0.480
176,6.045,2.317,1.992,1.211,0.736,0.269,0.220,0.132,0.887,0.810,0.767,0.126,20.267,24.071,0.720,0.752
633,0.191,0.106,5.861,2.521,0.023,0.012,0.649,0.276,0.742,0.024,0.677,0.126,-28.672,-5.896,0.288,0.514
704,0.449,0.798,2.037,4.208,0.055,0.093,0.225,0.462,0.311,0.269,0.326,0.126,-40.014,-0.936,0.188,0.553
652,3.124,4.222,0.737,2.272,0.380,0.489,0.081,0.249,0.742,0.911,0.406,0.125,-15.572,3.728,0.404,0.590
185,1.292,2.765,3.833,1.409,0.157,0.320,0.424,0.154,0.822,0.428,0.278,0.124,20.093,50.401,0.719,0.961
299,3.907,0.661,4.064,1.745,0.476,0.077,0.450,0.191,0.810,0.492,0.893,0.124,-9.408,39.497,0.458,0.875
324,2.043,1.817,0.865,3.118,0.249,0.211,0.096,0.342,0.473,0.805,0.537,0.124,16.160,9.762,0.684,0.638
626,0.132,5.133,1.931,3.389,0.016,0.595,0.214,0.372,0.648,0.771,0.016,0.124,27.830,-61.178,0.787,0.074
127,6.351,1.720,0.835,2.623,0.773,0.199,0.092,0.288,0.760,0.920,0.832,0.123,32.713,33.652,0.830,0.828
42,1.654,2.311,0.677,3.741,0.201,0.268,0.075,0.410,0.422,0.851,0.395,0.122,32.539,52.222,0.828,0.976
137,4.044,2.045,0.476,3.350,0.492,0.237,0.052,0.367,0.596,0.933,0.702,0.122,-23.135,-47.054,0.337,0.187
245,0.496,0.900,2.535,3.581,0.060,0.104,0.280,0.393,0.415,0.245,0.321,0.122,14.891,37.598,0.673,0.859
28,1.463,1.356,3.810,1.591,0.178,0.157,0.422,0.174,0.774,0.307,0.524,0.121,44.009,46.196,0.930,0.928
462,0.366,2.299,2.419,3.345,0.045,0.266,0.268,0.367,0.501,0.488,0.101,0.121,34.770,-12.540,0.848,0.461
695,2.251,0.278,1.879,4.148,0.274,0.032,0.208,0.455,0.393,0.559,0.922,0.121,19.335,-46.292,0.712,0.193
350,0.756,1.270,5.294,1.904,0.092,0.147,0.586,0.208,0.788,0.173,0.342,0.120,-2.298,16.294,0.521,0.690
809,1.995,1.032,4.944,1.535,0.243,0.120,0.547,0.168,0.825,0.272,0.696,0.118,41.443,-17.718,0.907,0.420
80,3.369,2.463,0.768,2.788,0.410,0.285,0.085,0.306,0.630,0.884,0.598,0.116,30.275,28.636,0.808,0.788
585,2.354,1.350,3.323,1.540,0.286,0.156,0.368,0.169,0.781,0.436,0.669,0.112,35.930,-12.085,0.858,0.465
899,0.395,4.718,3.266,2.194,0.048,0.547,0.361,0.240,0.768,0.616,0.053,0.111,29.860,-61.840,0.805,0.069
618,1.789,1.152,1.135,3.092,0.218,0.134,0.125,0.339,0.422,0.688,0.636,0.110,-19.036,3.551,0.373,0.589
264,0.496,1.284,1.587,4.060,0.060,0.149,0.176,0.445,0.304,0.455,0.235,0.108,-21.262,-38.637,0.353,0.254
884,1.379,1.270,3.991,1.662,0.168,0.147,0.442,0.182,0.771,0.280,0.526,0.107,40.539,-11.613,0.899,0.468
411,1.519,1.237,3.845,1.669,0.185,0.143,0.426,0.183,0.765,0.300,0.565,0.105,24.195,-46.454,0.755,0.191
606,2.152,1.225,3.672,1.619,0.262,0.142,0.406,0.177,0.777,0.378,0.670,0.105,-42.680,16.779,0.164,0.694
800,0.384,1.814,3.126,3.381,0.047,0.210,0.346,0.371,0.523,0.341,0.133,0.105,-61.285,6.759,0.000,0.614
822,4.936,2.568,0.690,2.552,0.601,0.298,0.076,0.280,0.728,0.922,0.695,0.105,30.582,-3.196,0.811,0.535
272,0.430,1.191,2.248,4.066,0.052,0.138,0.249,0.446,0.360,0.327,0.220,0.104,2.016,16.336,0.559,0.690
499,5.477,2.746,1.495,1.578,0.667,0.318,0.165,0.173,0.844,0.848,0.704,0.104,10.054,31.815,0.630,0.813
510,0.411,3.434,3.754,2.334,0.050,0.398,0.415,0.256,0.727,0.474,0.076,0.104,-13.315,-16.243,0.424,0.432
946,0.828,0.757,2.656,2.598,0.101,0.088,0.294,0.285,0.533,0.254,0.529,0.104,44.300,-8.433,0.932,0.494
164,3.236,1.951,0.657,3.346,0.394,0.226,0.073,0.367,0.543,0.890,0.655,0.103,-15.865,-32.621,0.401,0.301
230,4.898,3.114,1.522,1.429,0.596,0.361,0.168,0.156,0.851,0.837,0.639,0.103,-17.030,-18.114,0.391,0.417
770,0.444,1.448,1.793,4.091,0.054,0.168,0.198,0.449,0.332,0.446,0.190,0.103,-36.513,2.241,0.219,0.578
92,2.739,0.621,6.944,0.294,0.333,0.072,0.769,0.032,0.975,0.245,0.858,0.102,25.053,24.564,0.762,0.756
556,2.978,1.591,0.142,4.669,0.362,0.184,0.016,0.512,0.399,0.973,0.688,0.102,16.079,-38.994,0.683,0.251
432,1.439,4.378,3.400,1.232,0.175,0.507,0.376,0.135,0.865,0.595,0.202,0.101,20.073,5.128,0.718,0.601
769,2.687,5.355,1.920,1.244,0.327,0.621,0.212,0.136,0.876,0.803,0.296,0.101,-59.200,6.045,0.018,0.609
87,4.482,2.043,2.790,1.167,0.546,0.237,0.309,0.127,0.871,0.672,0.728,0.100,-10.861,-26.987,0.445,0.346
375,1.875,0.372,1.849,4.109,0.228,0.043,0.205,0.451,0.366,0.511,0.875,0.100,17.194,4.618,0.693,0.597
736,0.282,3.125,5.912,1.694,0.034,0.362,0.654,0.185,0.842,0.311,0.057,0.100,15.038,-39.543,0.674,0.246
505,4.014,0.316,2.584,2.940,0.489,0.037,0.286,0.322,0.649,0.637,0.950,0.099,-6.054,35.705,0.488,0.844
529,3.762,1.700,0.573,3.713,0.458,0.197,0.063,0.407,0.537,0.912,0.730,0.099,-31.382,-17.757,0.264,0.420
722,1.136,0.507,1.791,3.862,0.138,0.059,0.198,0.424,0.327,0.386,0.733,0.099,7.689,-1.161,0.609,0.551
270,2.976,2.229,0.887,2.822,0.362,0.258,0.098,0.309,0.595,0.851,0.591,0.098,-18.917,-24.552,0.374,0.366
824,0.725,0.912,2.423,2.628,0.088,0.106,0.268,0.288,0.507,0.285,0.428,0.098,-23.722,-6.200,0.332,0.511
990,0.674,1.468,2.283,2.751,0.082,0.170,0.253,0.302,0.505,0.392,0.274,0.097,10.006,42.234,0.630,0.896
408,2.669,1.438,3.037,1.554,0.325,0.167,0.336,0.170,0.779,0.500,0.685,0.096,22.980,-42.561,0.744,0.222
985,1.866,1.258,2.359,1.801,0.227,0.146,0.261,0.197,0.679,0.485,0.622,0.096,22.012,-46.829,0.736,0.188
15,1.221,1.779,3.394,1.704,0.149,0.206,0.376,0.187,0.745,0.360,0.383,0.095,48.435,44.886,0.969,0.917
105,2.718,4.909,1.998,1.290,0.331,0.569,0.221,0.141,0.864,0.782,0.322,0.095,19.668,48.517,0.715,0.946
661,2.996,0.404,3.412,2.631,0.365,0.047,0.378,0.288,0.667,0.462,0.915,0.095,16.237,-40.495,0.685,0.239
787,3.670,0.271,2.023,3.584,0.447,0.031,0.224,0.393,0.550,0.680,0.953,0.095,-44.393,15.435,0.149,0.683
806,2.095,5.232,0.623,2.928,0.255,0.606,0.069,0.321,0.697,0.930,0.242,0.095,51.534,-15.450,0.996,0.438
12,0.466,0.946,2.328,3.903,0.057,0.110,0.257,0.428,0.369,0.271,0.291,0.094,44.863,45.188,0.937,0.920
86,1.089,1.862,1.168,3.204,0.133,0.216,0.129,0.351,0.416,0.684,0.337,0.094,30.852,53.588,0.814,0.987
184,1.043,3.803,3.639,1.627,0.127,0.441,0.403,0.178,0.813,0.526,0.170,0.094,17.874,43.091,0.699,0.903
511,4.032,1.086,3.640,1.521,0.491,0.126,0.403,0.166,0.829,0.544,0.833,0.094,-32.395,-49.983,0.255,0.163
976,3.974,0.516,3.531,2.160,0.484,0.060,0.391,0.237,0.755,0.540,0.918,0.094,11.692,42.315,0.644,0.897
69,0.789,0.808,3.382,2.483,0.096,0.094,0.374,0.272,0.613,0.205,0.492,0.092,25.479,51.361,0.766,0.969
380,5.873,0.750,1.524,3.087,0.715,0.087,0.168,0.339,0.702,0.840,0.919,0.092,-9.274,34.039,0.459,0.831
194,5.306,2.445,0.854,2.439,0.646,0.283,0.094,0.267,0.751,0.908,0.725,0.091,1.487,48.256,0.554,0.944
206,2.713,0.374,1.951,3.699,0.330,0.043,0.216,0.406,0.470,0.606,0.913,0.091,23.927,40.674,0.752,0.884
291,1.572,1.105,1.940,1.964,0.191,0.128,0.215,0.215,0.603,0.497,0.610,0.091,-30.348,-50.897,0.273,0.156
645,1.419,1.250,1.547,2.001,0.173,0.145,0.171,0.219,0.563,0.563,0.540,0.091,-14.926,17.029,0.409,0.696
646,0.927,4.851,0.388,4.409,0.113,0.562,0.043,0.484,0.537,0.950,0.120,0.090,-13.599,4.418,0.421,0.596
7,1.310,0.610,1.843,3.200,0.159,0.071,0.204,0.351,0.402,0.423,0.722,0.089,-27.278,-60.655,0.300,0.079
302,4.925,0.416,2.893,2.419,0.599,0.048,0.320,0.265,0.746,0.663,0.946,0.089,-20.655,-34.453,0.359,0.287
108,1.136,2.931,3.666,1.662,0.138,0.340,0.406,0.182,0.789,0.451,0.235,0.088,31.244,49.956,0.817,0.958
255,0.639,1.289,2.853,2.823,0.078,0.149,0.316,0.310,0.539,0.297,0.293,0.088,0.284,47.015,0.544,0.934
418,1.699,3.934,0.522,3.733,0.207,0.456,0.058,0.410,0.546,0.923,0.260,0.088,-8.626,-0.861,0.465,0.554
110,2.599,0.278,4.344,2.760,0.316,0.032,0.481,0.303,0.683,0.345,0.932,0.087,-20.617,-41.553,0.359,0.230
236,0.508,1.067,2.934,3.343,0.062,0.124,0.325,0.367,0.482,0.244,0.283,0.087,-20.876,-33.271,0.357,0.296
492,4.063,1.277,0.232,4.578,0.494,0.148,0.025,0.502,0.477,0.965,0.806,0.087,-14.617,4.610,0.412,0.597
648,2.022,0.415,1.862,3.886,0.246,0.048,0.206,0.426,0.395,0.533,0.871,0.087,-39.317,2.699,0.194,0.582
79,3.117,2.607,0.935,2.568,0.379,0.302,0.103,0.282,0.649,0.856,0.557,0.086,21.661,47.046,0.732,0.935
407,1.885,2.277,2.251,1.564,0.229,0.264,0.249,0.171,0.746,0.586,0.440,0.085,29.467,-2.810,0.801,0.538
694,1.200,1.384,0.670,4.464,0.146,0.160,0.074,0.490,0.262,0.777,0.455,0.085,21.381,-57.929,0.730,0.100
782,3.863,2.857,1.938,1.454,0.470,0.331,0.214,0.159,0.826,0.756,0.595,0.084,-25.661,-3.275,0.315,0.535
924,2.645,0.422,3.956,2.633,0.322,0.049,0.438,0.289,0.679,0.379,0.899,0.084,-58.085,-10.770,0.028,0.475
36,5.362,1.095,0.616,3.789,0.653,0.127,0.068,0.416,0.616,0.929,0.872,0.083,-18.139,-37.342,0.381,0.264
99,0.788,1.219,1.955,2.409,0.096,0.141,0.216,0.264,0.503,0.407,0.366,0.083,27.241,25.198,0.782,0.761
378,0.994,0.527,1.166,4.212,0.121,0.061,0.129,0.462,0.234,0.489,0.690,0.083,9.415,-4.118,0.624,0.528
549,5.025,0.612,0.792,4.248,0.612,0.071,0.087,0.466,0.559,0.901,0.923,0.083,46.466,-8.775,0.951,0.491
622,5.067,0.390,1.419,3.775,0.617,0.045,0.157,0.414,0.605,0.827,0.951,0.083,15.667,-40.723,0.679,0.237
330,2.713,0.124,1.665,4.640,0.330,0.014,0.184,0.509,0.383,0.650,0.971,0.082,-29.019,-47.814,0.285,0.181
535,1.118,0.548,1.925,3.537,0.136,0.063,0.213,0.388,0.366,0.365,0.710,0.082,27.933,-55.992,0.788,0.116
30,2.033,4.073,2.724,1.288,0.247,0.472,0.301,0.141,0.848,0.657,0.295,0.080,34.666,34.327,0.847,0.833
1,1.154,1.287,3.901,1.822,0.140,0.149,0.432,0.199,0.743,0.266,0.465,0.078,48.076,47.691,0.966,0.940
72,6.028,1.002,1.377,2.961,0.734,0.116,0.152,0.325,0.719,0.859,0.895,0.078,19.420,47.794,0.713,0.940
297,0.493,1.017,1.278,4.289,0.060,0.118,0.141,0.471,0.241,0.461,0.287,0.078,5.152,17.674,0.587,0.701
857,2.410,4.627,0.800,2.678,0.293,0.536,0.088,0.294,0.701,0.903,0.306,0.078,32.324,-9.543,0.827,0.485
308,1.311,0.719,2.383,2.592,0.160,0.083,0.264,0.284,0.526,0.357,0.680,0.077,-17.081,-19.513,0.390,0.406
0,3.044,0.084,5.642,2.145,0.370,0.010,0.624,0.235,0.794,0.315,0.982,0.076,46.078,41.140,0.948,0.888
397,0.354,2.042,3.439,3.213,0.043,0.237,0.380,0.352,0.570,0.345,0.109,0.076,14.915,5.513,0.673,0.604
564,0.603,2.037,5.457,2.171,0.073,0.236,0.604,0.238,0.774,0.236,0.183,0.076,16.531,-39.788,0.687,0.244
706,2.002,1.721,0.245,4.758,0.244,0.199,0.027,0.522,0.324,0.941,0.548,0.076,-54.887,-11.216,0.056,0.471
977,2.503,0.465,3.881,2.665,0.305,0.054,0.429,0.292,0.668,0.370,0.883,0.075,-34.033,3.579,0.241,0.589
440,1.892,4.973,2.788,1.225,0.230,0.576,0.308,0.134,0.872,0.693,0.231,0.074,-9.949,-0.103,0.453,0.560
862,4.023,2.876,1.852,1.506,0.490,0.333,0.205,0.165,0.823,0.772,0.605,0.073,-32.541,-0.531,0.254,0.556
