# {'n': 500, 'f_': [3, 5], 'mu': [8, 8], 'x': [6, 7], 'N': 2, 'y_': [11, 12], 'f': [0, 2], 'M': 3, 'y': [9, 10]}
253,0.886,3.169,3.835,0.097,0.341,0.415,0.451,0.174,0.141,-8.603,4.937,0.414,0.484
266,0.974,1.725,4.408,0.107,0.186,0.477,0.269,0.327,0.140,19.653,-10.604,0.709,0.246
301,0.120,1.443,8.360,0.012,0.155,0.906,0.109,0.053,0.140,-13.000,10.268,0.368,0.565
85,4.592,1.047,3.119,0.508,0.113,0.337,0.628,0.857,0.138,7.827,3.567,0.586,0.463
155,1.136,1.611,3.351,0.125,0.173,0.362,0.338,0.391,0.138,12.736,8.025,0.637,0.531
264,1.180,0.853,4.961,0.130,0.092,0.537,0.182,0.601,0.138,41.185,-1.358,0.934,0.388
309,0.167,1.821,7.955,0.018,0.196,0.862,0.144,0.058,0.137,-22.664,28.463,0.267,0.843
203,1.583,1.069,3.851,0.175,0.115,0.417,0.293,0.622,0.136,15.431,11.224,0.665,0.580
316,4.739,0.910,3.236,0.524,0.098,0.350,0.624,0.879,0.136,25.362,-16.184,0.769,0.161
175,2.934,0.840,4.220,0.324,0.090,0.457,0.399,0.823,0.135,6.812,3.807,0.575,0.467
6,2.828,3.950,1.515,0.313,0.426,0.163,0.807,0.396,0.134,-8.422,-24.841,0.416,0.029
13,4.853,2.804,1.409,0.537,0.302,0.151,0.843,0.666,0.134,22.076,24.832,0.734,0.788
139,0.928,3.777,3.460,0.102,0.407,0.374,0.537,0.153,0.134,14.585,10.044,0.656,0.562
232,1.719,1.103,3.524,0.190,0.119,0.381,0.334,0.637,0.134,12.364,6.550,0.633,0.508
39,2.007,0.043,8.092,0.222,0.004,0.877,0.155,0.986,0.133,-7.322,-22.232,0.427,0.069
409,4.288,2.856,1.458,0.474,0.308,0.157,0.824,0.626,0.132,36.866,-17.544,0.889,0.140
113,1.177,1.685,2.973,0.130,0.181,0.321,0.385,0.388,0.130,-5.413,-13.705,0.447,0.199
72,2.653,0.691,5.275,0.293,0.074,0.571,0.305,0.838,0.129,-8.611,-19.587,0.414,0.109
121,0.488,2.554,6.222,0.053,0.275,0.674,0.252,0.120,0.129,1.205,-7.436,0.516,0.295
389,2.685,0.690,5.238,0.297,0.074,0.567,0.310,0.840,0.129,35.713,-16.037,0.877,0.163
4,1.082,1.688,3.699,0.119,0.182,0.400,0.316,0.363,0.128,12.207,12.435,0.631,0.598
447,2.329,0.169,7.449,0.257,0.018,0.807,0.193,0.954,0.128,41.967,-11.953,0.942,0.226
257,4.087,2.886,1.462,0.452,0.311,0.157,0.819,0.609,0.125,-8.983,-0.446,0.410,0.402
462,1.123,1.586,3.472,0.124,0.171,0.375,0.325,0.392,0.125,37.624,-13.143,0.897,0.208
406,2.648,2.967,1.673,0.293,0.320,0.180,0.747,0.464,0.124,-10.458,14.469,0.395,0.629
437,0.809,2.724,4.614,0.089,0.293,0.500,0.351,0.184,0.123,28.270,-16.351,0.799,0.159
248,3.551,2.752,1.591,0.393,0.297,0.171,0.783,0.580,0.122,-10.211,7.162,0.397,0.518
11,3.126,0.912,3.775,0.346,0.098,0.408,0.453,0.819,0.121,-4.585,-22.722,0.456,0.061
244,1.136,1.736,3.254,0.125,0.187,0.352,0.361,0.369,0.121,-5.814,-5.647,0.443,0.322
69,2.614,2.864,1.691,0.289,0.309,0.182,0.738,0.471,0.120,-8.703,-20.034,0.413,0.102
209,1.153,1.787,3.097,0.127,0.192,0.335,0.383,0.365,0.120,20.401,16.791,0.717,0.665
41,3.903,2.786,1.546,0.432,0.300,0.166,0.801,0.605,0.119,-8.932,-26.255,0.411,0.007
289,2.559,2.707,1.719,0.283,0.292,0.185,0.725,0.482,0.119,16.531,-8.558,0.676,0.278
319,0.951,1.570,4.559,0.105,0.169,0.494,0.244,0.347,0.119,-35.872,-23.106,0.129,0.055
417,1.214,1.872,2.720,0.134,0.202,0.294,0.437,0.366,0.119,36.018,-17.118,0.880,0.147
426,0.934,3.200,3.663,0.103,0.345,0.396,0.470,0.181,0.119,-17.768,27.998,0.318,0.836
82,0.095,0.122,6.320,0.010,0.013,0.685,0.016,0.421,0.118,-46.159,-19.225,0.022,0.115
231,1.857,1.264,2.515,0.205,0.136,0.272,0.464,0.619,0.118,11.691,4.990,0.626,0.485
262,2.602,2.586,1.726,0.288,0.279,0.186,0.720,0.502,0.118,-19.168,19.855,0.304,0.712
172,2.689,0.835,4.526,0.297,0.090,0.490,0.354,0.808,0.117,15.154,13.329,0.662,0.612
51,0.660,2.589,5.494,0.072,0.279,0.595,0.288,0.159,0.115,16.964,16.765,0.681,0.665
21,0.989,1.974,4.218,0.109,0.213,0.457,0.307,0.296,0.114,22.472,26.390,0.738,0.812
134,2.381,2.408,1.781,0.263,0.259,0.192,0.692,0.496,0.113,-11.586,0.531,0.383,0.417
128,2.721,0.853,4.394,0.301,0.092,0.476,0.367,0.807,0.111,-43.032,-11.671,0.055,0.230
454,3.042,2.641,1.670,0.336,0.285,0.180,0.750,0.545,0.111,34.055,-18.083,0.859,0.132
49,1.571,5.108,2.512,0.173,0.551,0.271,0.720,0.190,0.109,-9.593,-22.529,0.404,0.064
320,1.969,2.103,1.868,0.217,0.227,0.201,0.634,0.479,0.109,-26.826,36.264,0.224,0.962
338,2.099,0.191,7.641,0.232,0.020,0.828,0.171,0.942,0.109,16.747,-7.775,0.679,0.290
84,0.966,2.633,3.891,0.106,0.284,0.421,0.398,0.224,0.106,18.266,17.530,0.695,0.676
108,1.748,1.026,4.066,0.193,0.110,0.440,0.294,0.662,0.104,-3.845,-23.465,0.464,0.050
149,3.286,2.660,1.649,0.363,0.287,0.177,0.763,0.567,0.103,-10.364,0.180,0.396,0.411
346,0.970,2.581,3.912,0.107,0.278,0.423,0.391,0.229,0.101,-23.210,31.854,0.261,0.895
219,1.013,2.207,3.918,0.111,0.238,0.424,0.353,0.274,0.100,6.525,2.576,0.572,0.448
371,1.188,1.745,2.876,0.131,0.188,0.311,0.403,0.380,0.100,29.845,-13.202,0.815,0.207
250,2.618,0.793,4.829,0.289,0.085,0.523,0.328,0.813,0.099,-12.751,-0.363,0.371,0.403
480,2.248,1.035,3.748,0.248,0.111,0.405,0.371,0.725,0.098,36.086,-15.090,0.881,0.178
154,1.515,1.951,2.078,0.167,0.210,0.224,0.555,0.420,0.095,19.116,27.698,0.703,0.832
430,1.133,1.861,3.216,0.125,0.200,0.348,0.379,0.348,0.095,-25.794,38.727,0.235,1.000
20,2.044,1.073,3.585,0.226,0.115,0.388,0.364,0.692,0.093,-10.500,-24.511,0.394,0.034
444,1.948,1.027,3.969,0.215,0.110,0.430,0.322,0.691,0.092,-22.896,35.387,0.265,0.949
167,3.200,1.021,3.415,0.354,0.110,0.369,0.495,0.803,0.089,11.687,8.144,0.626,0.533
109,2.060,1.158,3.024,0.227,0.125,0.327,0.422,0.674,0.088,-45.311,-14.436,0.031,0.188
160,1.122,4.638,3.028,0.124,0.500,0.327,0.640,0.151,0.087,-44.326,-21.510,0.041,0.080
214,1.662,1.058,3.886,0.183,0.114,0.420,0.299,0.639,0.087,-4.432,2.507,0.458,0.447
493,1.012,2.527,3.723,0.111,0.272,0.403,0.402,0.242,0.086,16.696,-10.273,0.678,0.251
302,2.391,1.035,3.666,0.264,0.111,0.397,0.393,0.740,0.085,30.346,-13.373,0.821,0.204
435,1.026,2.681,3.574,0.113,0.289,0.387,0.431,0.233,0.085,26.470,-15.808,0.780,0.167
71,2.662,3.075,1.660,0.294,0.331,0.179,0.753,0.454,0.083,-9.700,-19.592,0.403,0.109
157,3.033,0.982,3.590,0.335,0.106,0.388,0.462,0.801,0.083,5.147,-4.902,0.558,0.334
9,4.190,1.135,3.073,0.463,0.122,0.332,0.608,0.832,0.080,-4.833,-22.978,0.453,0.057
288,1.874,1.223,2.681,0.207,0.132,0.290,0.443,0.632,0.080,-10.511,3.520,0.394,0.462
497,2.342,0.256,7.208,0.259,0.027,0.781,0.201,0.931,0.078,-10.916,-19.364,0.390,0.113
476,2.295,0.960,4.199,0.254,0.103,0.454,0.341,0.748,0.077,-20.606,18.021,0.289,0.684
332,0.269,2.159,7.364,0.029,0.233,0.798,0.183,0.079,0.076,-36.004,-23.349,0.128,0.052
34,3.548,1.062,3.257,0.392,0.114,0.352,0.541,0.815,0.074,-9.383,-23.393,0.406,0.051
169,2.505,4.237,1.728,0.277,0.457,0.186,0.785,0.340,0.073,11.832,8.796,0.627,0.543
46,1.033,2.880,3.468,0.114,0.310,0.375,0.460,0.219,0.072,-9.057,-22.360,0.409,0.067
392,2.334,0.529,6.317,0.258,0.057,0.684,0.231,0.858,0.071,28.840,-12.733,0.805,0.214
492,2.156,1.171,2.965,0.238,0.126,0.320,0.440,0.683,0.071,-15.420,8.968,0.343,0.545
224,1.949,1.004,4.129,0.215,0.108,0.447,0.311,0.697,0.069,-16.325,28.646,0.333,0.846
475,2.194,2.547,1.820,0.242,0.274,0.196,0.684,0.453,0.069,-20.971,28.581,0.285,0.845
43,1.285,1.706,2.426,0.142,0.184,0.262,0.460,0.411,0.067,23.183,27.960,0.746,0.836
306,2.878,1.088,3.282,0.318,0.117,0.355,0.480,0.770,0.067,-25.558,33.312,0.237,0.917
5,0.749,2.342,5.352,0.082,0.252,0.580,0.274,0.197,0.064,-10.278,-25.657,0.396,0.017
179,1.124,1.978,3.249,0.124,0.213,0.351,0.389,0.329,0.063,5.940,3.237,0.566,0.458
29,4.739,2.209,1.956,0.524,0.238,0.211,0.772,0.722,0.059,-5.532,-21.849,0.446,0.075
74,1.425,1.805,2.148,0.157,0.194,0.232,0.522,0.426,0.056,-46.928,-20.942,0.014,0.089
213,2.214,0.477,6.621,0.245,0.051,0.717,0.210,0.865,0.056,16.271,11.284,0.674,0.581
0,1.907,1.204,2.773,0.211,0.130,0.300,0.435,0.641,0.054,-9.699,-25.938,0.403,0.012
380,3.940,2.537,1.711,0.436,0.273,0.184,0.777,0.636,0.054,-22.564,26.030,0.268,0.806
418,3.081,1.100,3.228,0.341,0.118,0.349,0.504,0.782,0.051,36.790,-13.888,0.888,0.196
252,0.634,0.496,5.789,0.069,0.053,0.627,0.088,0.577,0.050,-15.995,16.079,0.337,0.654
158,1.710,0.910,4.783,0.189,0.098,0.518,0.245,0.689,0.049,-15.166,8.468,0.345,0.538
354,3.906,2.678,1.616,0.432,0.289,0.174,0.791,0.617,0.042,25.235,-15.449,0.767,0.172
443,2.582,2.146,1.839,0.285,0.231,0.198,0.681,0.559,0.042,43.138,-9.241,0.954,0.267
168,0.008,0.003,7.711,0.000,0.000,0.836,0.001,0.767,0.040,-1.169,-0.127,0.492,0.406
374,1.162,2.104,3.006,0.128,0.227,0.325,0.429,0.321,0.040,24.508,-15.489,0.760,0.172
373,3.733,2.642,1.645,0.413,0.285,0.177,0.780,0.608,0.039,-19.084,21.158,0.305,0.732
271,2.131,0.505,6.580,0.235,0.054,0.713,0.205,0.852,0.036,21.981,-7.512,0.733,0.294
397,1.118,4.349,3.076,0.123,0.469,0.332,0.618,0.160,0.036,39.358,-17.082,0.915,0.147
174,4.053,2.668,1.616,0.448,0.287,0.174,0.795,0.629,0.035,6.014,2.331,0.567,0.444
457,1.175,2.200,2.952,0.129,0.237,0.319,0.447,0.312,0.035,-17.781,27.335,0.318,0.826
81,1.921,2.273,1.892,0.212,0.245,0.204,0.639,0.447,0.034,-44.995,-15.421,0.034,0.173
178,1.116,3.291,3.175,0.123,0.355,0.343,0.529,0.208,0.034,-2.046,0.702,0.482,0.419
249,0.925,1.607,4.703,0.102,0.173,0.509,0.239,0.332,0.034,41.130,-1.208,0.933,0.390
182,3.428,2.471,1.745,0.379,0.266,0.188,0.751,0.602,0.033,16.938,14.616,0.681,0.632
428,0.896,1.874,4.836,0.098,0.202,0.524,0.258,0.284,0.028,-19.584,16.411,0.299,0.659
66,1.650,0.840,5.152,0.182,0.090,0.558,0.220,0.700,0.027,-4.898,-16.123,0.453,0.162
410,1.352,1.948,2.311,0.149,0.210,0.249,0.508,0.386,0.026,-20.455,16.484,0.290,0.660
387,0.573,2.419,6.059,0.063,0.261,0.656,0.248,0.148,0.024,26.640,-16.588,0.782,0.155
391,4.122,2.048,2.101,0.456,0.221,0.227,0.727,0.706,0.024,38.318,-16.767,0.904,0.152
22,2.275,2.866,1.809,0.251,0.309,0.195,0.708,0.427,0.023,-11.058,-24.982,0.388,0.027
463,1.108,0.102,8.579,0.122,0.011,0.930,0.082,0.941,0.020,45.697,-7.808,0.981,0.289
164,0.513,2.320,6.392,0.056,0.250,0.693,0.227,0.138,0.018,5.725,0.998,0.564,0.424
407,2.211,4.593,1.963,0.244,0.495,0.212,0.766,0.286,0.012,37.744,-17.365,0.898,0.143
118,1.157,3.062,3.085,0.127,0.330,0.333,0.519,0.230,0.009,-45.317,-18.565,0.031,0.125
10,1.550,2.498,2.225,0.171,0.269,0.240,0.588,0.354,0.000,21.677,26.394,0.730,0.812
27,1.281,2.497,2.681,0.141,0.269,0.290,0.515,0.302,0.000,16.504,17.261,0.676,0.672
31,0.218,0.505,7.181,0.023,0.054,0.778,0.049,0.259,0.000,-45.199,-12.241,0.032,0.221
32,2.631,1.501,2.336,0.291,0.162,0.252,0.582,0.670,0.000,21.525,27.615,0.729,0.830
35,1.667,0.371,7.332,0.184,0.040,0.795,0.146,0.861,0.000,-47.914,-21.639,0.004,0.078
40,2.484,1.473,2.319,0.274,0.159,0.250,0.569,0.659,0.000,20.107,20.920,0.714,0.728
47,0.435,1.343,7.021,0.047,0.145,0.761,0.126,0.200,0.000,-47.517,-19.398,0.008,0.112
50,4.285,1.959,2.189,0.474,0.211,0.236,0.723,0.727,0.000,13.641,12.999,0.646,0.607
54,1.373,3.225,2.698,0.151,0.348,0.291,0.582,0.256,0.000,-7.643,-20.250,0.424,0.099
57,1.477,0.310,7.621,0.163,0.033,0.826,0.124,0.868,0.000,-2.074,-15.522,0.482,0.171
58,0.500,0.294,6.497,0.055,0.031,0.704,0.057,0.662,0.000,-47.656,-22.579,0.006,0.064
61,0.661,0.354,6.561,0.072,0.038,0.711,0.072,0.687,0.000,-45.677,-15.035,0.027,0.179
63,2.532,1.770,2.031,0.280,0.191,0.219,0.630,0.612,0.000,-46.587,-18.661,0.017,0.123
70,2.543,1.919,1.937,0.281,0.207,0.209,0.652,0.588,0.000,-47.037,-21.466,0.013,0.081
73,4.117,1.519,2.617,0.455,0.164,0.283,0.658,0.775,0.000,-44.730,-10.928,0.037,0.241
75,1.211,2.732,2.921,0.133,0.294,0.316,0.507,0.266,0.000,-3.410,-23.310,0.468,0.052
79,0.374,0.830,6.809,0.041,0.089,0.738,0.085,0.269,0.000,22.165,27.328,0.735,0.826
83,1.266,2.890,2.819,0.140,0.311,0.305,0.536,0.263,0.000,-8.377,-21.201,0.416,0.085
86,1.414,2.243,2.313,0.156,0.242,0.250,0.543,0.358,0.000,-4.135,-11.880,0.461,0.227
88,0.123,0.053,7.424,0.013,0.005,0.805,0.011,0.741,0.000,-44.368,-13.109,0.041,0.208
90,1.368,3.455,2.744,0.151,0.372,0.296,0.595,0.240,0.000,-6.435,-15.943,0.437,0.165
96,0.653,0.079,8.739,0.072,0.008,0.948,0.048,0.924,0.000,-8.707,-16.194,0.413,0.161
97,2.197,2.897,1.849,0.243,0.312,0.199,0.701,0.413,0.000,-45.831,-16.985,0.025,0.149
100,0.291,0.466,6.402,0.031,0.050,0.694,0.054,0.355,0.000,-46.074,-20.747,0.023,0.092
104,0.069,0.424,8.658,0.007,0.045,0.939,0.032,0.102,0.000,-45.601,-21.480,0.028,0.080
105,1.224,0.661,5.810,0.135,0.071,0.629,0.150,0.685,0.000,22.131,28.112,0.735,0.838
106,1.413,2.362,2.363,0.156,0.254,0.255,0.548,0.343,0.000,-3.697,-11.214,0.465,0.237
115,1.517,2.004,2.091,0.167,0.216,0.225,0.558,0.412,0.000,-44.622,-14.841,0.038,0.182
116,0.216,0.133,6.635,0.023,0.014,0.719,0.024,0.649,0.000,-9.140,-15.120,0.408,0.177
130,1.541,4.406,2.599,0.170,0.475,0.281,0.677,0.214,0.000,-17.399,14.220,0.322,0.626
136,0.338,0.203,6.592,0.037,0.022,0.714,0.038,0.656,0.000,18.501,30.688,0.697,0.877
138,0.418,1.945,7.029,0.046,0.210,0.762,0.176,0.135,0.000,2.529,-4.680,0.530,0.337
140,4.454,2.021,2.135,0.493,0.218,0.230,0.738,0.729,0.000,-43.920,-14.090,0.045,0.193
142,1.355,2.024,2.333,0.149,0.218,0.252,0.514,0.375,0.000,-4.904,-4.350,0.453,0.342
146,0.082,0.441,8.524,0.008,0.047,0.924,0.033,0.118,0.000,18.843,18.150,0.701,0.686
152,0.942,0.055,8.840,0.104,0.006,0.959,0.068,0.963,0.000,4.040,-4.486,0.546,0.340
156,1.963,0.718,5.742,0.217,0.077,0.622,0.222,0.777,0.000,-11.209,2.629,0.387,0.449
161,1.252,2.491,2.756,0.138,0.268,0.298,0.504,0.296,0.000,-35.796,-22.590,0.130,0.063
162,0.007,0.039,8.774,0.000,0.004,0.951,0.003,0.109,0.000,10.769,6.274,0.616,0.504
176,1.357,2.795,2.617,0.150,0.301,0.283,0.554,0.288,0.000,15.534,14.265,0.666,0.626
181,2.109,1.280,2.546,0.233,0.138,0.275,0.490,0.653,0.000,-16.781,20.429,0.329,0.720
185,1.092,0.346,7.333,0.120,0.037,0.795,0.099,0.805,0.000,16.118,13.172,0.672,0.610
186,1.701,3.052,2.240,0.188,0.329,0.242,0.637,0.324,0.000,10.684,7.885,0.615,0.529
188,0.485,0.276,6.582,0.053,0.029,0.713,0.054,0.671,0.000,18.531,16.017,0.697,0.653
193,0.310,0.014,9.222,0.034,0.001,1.000,0.021,0.971,0.000,15.442,12.164,0.665,0.594
199,1.553,0.938,4.629,0.171,0.101,0.501,0.238,0.654,0.000,0.088,-2.835,0.505,0.365
201,0.829,1.777,5.214,0.091,0.191,0.565,0.229,0.278,0.000,3.960,-8.708,0.545,0.275
206,0.049,0.139,7.786,0.005,0.015,0.844,0.012,0.218,0.000,7.123,4.584,0.578,0.478
212,1.306,3.118,2.788,0.144,0.336,0.301,0.561,0.252,0.000,-1.438,-3.772,0.489,0.351
215,1.997,2.236,1.864,0.220,0.241,0.201,0.646,0.464,0.000,-1.203,-2.838,0.491,0.365
217,0.269,0.147,6.830,0.029,0.016,0.740,0.029,0.681,0.000,5.620,3.277,0.562,0.458
220,0.655,1.420,5.986,0.072,0.153,0.649,0.163,0.275,0.000,17.345,12.112,0.685,0.593
222,1.354,2.991,2.676,0.149,0.322,0.289,0.565,0.271,0.000,-3.266,-6.362,0.470,0.311
228,0.670,0.513,5.776,0.073,0.055,0.626,0.092,0.584,0.000,-14.216,11.454,0.355,0.583
230,2.350,3.914,1.845,0.260,0.422,0.199,0.756,0.344,0.000,12.160,5.892,0.631,0.498
234,0.872,0.216,7.928,0.096,0.023,0.860,0.072,0.846,0.000,-2.553,-4.263,0.477,0.343
237,1.207,2.484,2.883,0.133,0.268,0.312,0.486,0.288,0.000,-1.284,-6.147,0.490,0.315
238,0.351,1.108,7.315,0.038,0.119,0.793,0.100,0.195,0.000,-18.756,17.299,0.308,0.673
243,0.658,0.291,7.012,0.072,0.031,0.760,0.065,0.735,0.000,-8.322,5.663,0.417,0.495
245,2.118,2.772,1.872,0.234,0.299,0.202,0.686,0.415,0.000,-8.827,5.930,0.412,0.499
246,1.190,2.516,2.945,0.131,0.271,0.318,0.482,0.281,0.000,-35.346,-18.103,0.135,0.132
247,0.372,0.163,7.236,0.040,0.017,0.784,0.036,0.736,0.000,13.435,-6.146,0.644,0.315
258,2.032,1.609,2.017,0.224,0.173,0.217,0.579,0.574,0.000,-6.316,-5.087,0.438,0.331
261,1.574,2.385,2.158,0.174,0.257,0.233,0.588,0.371,0.000,-10.065,6.129,0.399,0.502
263,2.059,3.237,1.983,0.227,0.349,0.214,0.696,0.361,0.000,-16.479,17.462,0.332,0.675
265,1.750,0.490,6.818,0.193,0.052,0.739,0.166,0.826,0.000,41.163,-1.299,0.934,0.389
268,1.287,1.870,2.446,0.142,0.201,0.264,0.476,0.384,0.000,19.550,-7.596,0.708,0.292
273,3.243,1.327,2.774,0.359,0.143,0.300,0.574,0.753,0.000,-11.002,7.979,0.389,0.530
275,1.005,0.363,7.147,0.111,0.039,0.775,0.094,0.780,0.000,0.493,-7.278,0.509,0.297
277,1.494,3.995,2.640,0.165,0.431,0.285,0.647,0.228,0.000,-6.116,-5.475,0.440,0.325
278,0.173,1.144,8.256,0.018,0.123,0.895,0.089,0.096,0.000,3.603,-5.635,0.541,0.322
279,0.480,0.714,5.978,0.052,0.077,0.648,0.091,0.377,0.000,-0.412,-7.393,0.500,0.295
280,0.637,2.099,6.052,0.070,0.226,0.656,0.221,0.188,0.000,15.250,-8.249,0.663,0.282
282,0.498,0.164,7.727,0.054,0.017,0.838,0.043,0.798,0.000,42.177,-4.547,0.944,0.339
283,1.347,2.725,2.615,0.148,0.294,0.282,0.548,0.292,0.000,-1.947,-7.748,0.483,0.290
284,0.315,1.576,7.582,0.034,0.170,0.822,0.133,0.126,0.000,-9.624,0.849,0.403,0.421
287,0.882,1.679,4.933,0.097,0.181,0.534,0.234,0.308,0.000,-10.191,2.496,0.397,0.447
293,1.720,3.340,2.293,0.190,0.360,0.247,0.651,0.303,0.000,-18.430,13.917,0.311,0.621
295,0.436,2.049,6.897,0.048,0.221,0.747,0.188,0.134,0.000,15.414,-7.981,0.665,0.287
298,1.837,0.737,5.676,0.203,0.079,0.615,0.214,0.757,0.000,-26.010,34.290,0.232,0.932
311,2.771,1.920,1.986,0.306,0.207,0.214,0.661,0.614,0.000,20.097,-9.829,0.714,0.258
312,1.821,2.179,1.922,0.201,0.235,0.207,0.621,0.443,0.000,23.149,-11.103,0.745,0.239
315,2.606,1.631,2.175,0.288,0.176,0.235,0.608,0.644,0.000,-14.551,13.472,0.352,0.614
321,0.102,0.166,6.662,0.011,0.018,0.722,0.019,0.352,0.000,-25.364,36.776,0.239,0.970
334,2.092,1.712,1.962,0.231,0.184,0.211,0.600,0.563,0.000,-35.049,-17.898,0.138,0.135
339,0.961,0.594,5.838,0.106,0.064,0.632,0.122,0.648,0.000,23.417,-11.894,0.748,0.227
340,0.352,1.248,7.398,0.038,0.134,0.802,0.110,0.175,0.000,17.797,-8.574,0.690,0.277
343,0.619,1.889,6.224,0.068,0.203,0.674,0.197,0.201,0.000,-2.106,2.321,0.482,0.444
344,1.414,2.429,2.388,0.156,0.262,0.258,0.552,0.336,0.000,24.229,-12.023,0.757,0.225
347,0.347,0.192,6.750,0.038,0.020,0.732,0.037,0.678,0.000,-24.620,35.088,0.247,0.944
350,0.123,0.016,8.932,0.013,0.001,0.969,0.009,0.916,0.000,-24.854,35.677,0.244,0.953
351,1.859,3.432,2.180,0.205,0.370,0.235,0.676,0.316,0.000,-25.862,35.742,0.234,0.954
355,0.405,0.684,6.299,0.044,0.073,0.683,0.080,0.340,0.000,-24.315,34.642,0.250,0.938
356,0.635,0.019,9.129,0.070,0.002,0.990,0.044,0.981,0.000,-21.956,28.486,0.275,0.844
362,0.301,1.337,7.664,0.033,0.144,0.831,0.113,0.141,0.000,41.726,-18.195,0.939,0.130
364,2.006,2.968,1.970,0.221,0.320,0.212,0.680,0.378,0.000,-24.749,33.382,0.245,0.918
366,0.013,0.844,9.063,0.001,0.091,0.983,0.059,0.010,0.000,-22.531,30.678,0.269,0.877
367,0.791,0.356,6.846,0.087,0.038,0.742,0.080,0.731,0.000,-9.725,7.359,0.402,0.521
377,3.288,1.285,2.850,0.363,0.138,0.308,0.568,0.763,0.000,-20.913,25.448,0.285,0.797
378,3.019,1.247,2.882,0.334,0.134,0.311,0.540,0.751,0.000,18.538,-7.253,0.697,0.298
381,0.119,0.289,7.418,0.012,0.031,0.804,0.027,0.249,0.000,32.052,-17.176,0.838,0.146
384,3.174,1.849,2.134,0.351,0.199,0.230,0.665,0.664,0.000,-25.007,34.203,0.243,0.931
385,0.926,0.228,7.895,0.102,0.024,0.856,0.077,0.846,0.000,33.101,-14.331,0.849,0.190
386,0.844,1.345,5.049,0.093,0.145,0.547,0.194,0.357,0.000,-15.066,15.710,0.347,0.648
388,2.423,1.589,2.156,0.268,0.171,0.233,0.593,0.631,0.000,33.773,-16.747,0.856,0.153
393,2.371,1.330,2.525,0.262,0.143,0.273,0.523,0.675,0.000,33.342,-17.065,0.852,0.148
395,1.446,3.252,2.596,0.159,0.350,0.280,0.599,0.266,0.000,39.896,-16.833,0.920,0.151
405,1.216,3.607,2.987,0.134,0.389,0.323,0.576,0.207,0.000,-13.660,15.104,0.361,0.639
408,1.267,0.543,6.429,0.140,0.058,0.697,0.134,0.742,0.000,33.537,-14.158,0.854,0.192
413,1.731,1.454,2.103,0.191,0.157,0.227,0.523,0.555,0.000,-21.161,19.296,0.283,0.703
415,0.554,1.065,6.161,0.061,0.115,0.668,0.123,0.306,0.000,38.518,-15.446,0.906,0.172
416,0.483,1.607,6.859,0.053,0.173,0.743,0.153,0.186,0.000,-13.146,16.422,0.367,0.659
419,3.483,1.807,2.238,0.385,0.195,0.241,0.670,0.695,0.000,37.062,-15.275,0.891,0.175
429,1.254,0.630,5.986,0.138,0.068,0.649,0.147,0.704,0.000,-22.471,29.504,0.269,0.859
432,0.724,0.030,9.038,0.079,0.003,0.980,0.051,0.974,0.000,39.248,-10.256,0.914,0.252
433,1.696,2.446,2.064,0.187,0.263,0.223,0.614,0.386,0.000,40.819,-16.882,0.930,0.151
436,4.068,2.084,2.067,0.450,0.224,0.223,0.730,0.699,0.000,29.894,-15.965,0.816,0.165
438,1.387,4.171,2.767,0.153,0.450,0.299,0.642,0.204,0.000,41.290,-10.195,0.935,0.253
439,3.635,1.474,2.628,0.402,0.159,0.284,0.624,0.755,0.000,41.934,-11.442,0.942,0.234
446,0.608,1.064,5.899,0.067,0.114,0.639,0.130,0.331,0.000,31.215,-16.861,0.830,0.151
451,0.354,0.606,6.412,0.038,0.065,0.695,0.069,0.336,0.000,37.879,-12.717,0.899,0.214
458,1.670,0.559,6.520,0.184,0.060,0.707,0.168,0.794,0.000,42.775,-5.554,0.950,0.324
460,0.042,0.212,8.589,0.004,0.023,0.931,0.016,0.123,0.000,-17.171,27.257,0.325,0.825
465,1.581,0.548,6.559,0.174,0.059,0.711,0.159,0.787,0.000,45.123,-7.557,0.975,0.293
468,0.542,1.023,6.169,0.059,0.110,0.668,0.118,0.310,0.000,33.248,-18.095,0.851,0.132
477,1.192,2.418,2.923,0.131,0.260,0.316,0.474,0.292,0.000,46.473,-7.447,0.989,0.295
481,0.708,0.243,7.504,0.078,0.026,0.813,0.063,0.790,0.000,31.876,-13.197,0.837,0.207
483,1.866,0.885,4.896,0.206,0.095,0.530,0.254,0.718,0.000,-18.616,27.543,0.309,0.829
485,0.604,1.516,6.275,0.066,0.163,0.680,0.162,0.242,0.000,-21.481,20.351,0.280,0.719
487,2.958,1.482,2.471,0.327,0.160,0.267,0.592,0.704,0.000,30.232,-17.023,0.819,0.148
488,3.654,1.780,2.294,0.404,0.192,0.248,0.673,0.711,0.000,-20.744,17.287,0.287,0.672
489,1.771,0.739,5.672,0.195,0.079,0.614,0.208,0.748,0.000,26.512,-14.954,0.781,0.180
495,1.404,0.523,6.618,0.155,0.056,0.717,0.142,0.773,0.000,4.741,-8.069,0.553,0.285
498,3.917,1.665,2.446,0.433,0.179,0.264,0.668,0.744,0.000,-7.508,-19.108,0.425,0.117
