# {'f_': [5, 9], 'y_': [18, 19], 'x': [10, 13], 'y': [16, 17], 'f': [0, 4], 'N': 4, 'M': 5, 'mu_': [15, 15], 'n': 2000, 'mu': [14, 14]}
565,3.228,1.920,2.406,1.309,2.035,0.447,0.247,0.307,0.146,0.227,0.737,0.818,0.637,0.658,0.210,0.698,61.812,-21.054,0.859,0.272
182,2.914,1.385,0.061,2.935,2.987,0.404,0.178,0.008,0.328,0.334,0.618,0.530,0.988,0.717,0.210,0.531,67.053,-7.174,0.886,0.361
1946,1.170,3.341,0.052,3.517,2.849,0.162,0.430,0.007,0.393,0.318,0.670,0.502,0.991,0.214,0.210,0.496,54.138,-33.968,0.818,0.188
1045,0.064,0.029,3.990,2.743,2.857,0.009,0.004,0.509,0.307,0.319,0.661,0.617,0.011,0.729,0.209,0.415,30.971,26.109,0.698,0.575
1222,0.524,0.385,0.873,2.288,2.751,0.073,0.050,0.111,0.256,0.308,0.474,0.283,0.408,0.596,0.209,0.811,5.239,1.324,0.563,0.416
203,0.476,0.379,0.346,2.623,3.623,0.066,0.049,0.044,0.293,0.405,0.409,0.166,0.670,0.572,0.209,0.579,-11.600,11.385,0.475,0.481
1407,7.053,1.592,1.444,1.251,1.841,0.977,0.205,0.184,0.140,0.206,0.846,0.893,0.874,0.859,0.209,0.249,83.497,-20.039,0.972,0.278
1828,0.913,0.787,1.092,0.881,3.281,0.126,0.101,0.139,0.098,0.367,0.327,0.684,0.531,0.547,0.209,0.776,4.308,-26.315,0.558,0.238
1472,0.305,3.350,0.704,1.177,5.607,0.042,0.432,0.090,0.132,0.627,0.366,0.790,0.869,0.058,0.208,0.355,36.234,-51.258,0.725,0.077
506,1.903,4.679,0.369,1.892,3.120,0.264,0.603,0.047,0.212,0.349,0.667,0.772,0.954,0.246,0.208,0.374,50.411,-39.474,0.799,0.153
1458,0.136,0.721,6.435,0.039,3.861,0.019,0.093,0.821,0.004,0.432,0.658,0.996,0.072,0.119,0.208,0.254,47.860,25.133,0.786,0.569
1122,0.677,1.042,4.619,2.659,1.403,0.094,0.134,0.589,0.297,0.157,0.840,0.677,0.167,0.367,0.208,0.419,47.550,12.310,0.784,0.486
1935,0.947,3.650,3.911,2.124,1.195,0.131,0.470,0.499,0.237,0.133,0.871,0.763,0.488,0.162,0.206,0.560,54.524,10.514,0.820,0.475
1543,2.030,1.094,0.249,0.516,6.258,0.281,0.141,0.032,0.058,0.700,0.231,0.861,0.932,0.685,0.205,0.307,-0.621,-54.034,0.533,0.059
711,1.044,1.267,2.764,0.274,3.581,0.145,0.163,0.353,0.031,0.400,0.467,0.946,0.341,0.439,0.204,0.554,28.811,-20.445,0.686,0.276
786,2.201,2.994,0.325,4.828,0.523,0.305,0.386,0.041,0.540,0.058,0.946,0.419,0.944,0.404,0.204,0.408,42.500,65.770,0.758,0.831
254,0.198,0.329,2.810,0.156,6.066,0.027,0.042,0.358,0.017,0.678,0.279,0.965,0.086,0.344,0.204,0.308,-28.799,-58.553,0.385,0.030
1958,3.604,2.194,0.733,3.634,1.190,0.499,0.283,0.093,0.406,0.133,0.867,0.552,0.891,0.652,0.204,0.501,65.260,-25.944,0.877,0.240
1997,0.933,2.037,5.802,1.660,1.196,0.129,0.262,0.740,0.186,0.134,0.883,0.834,0.235,0.273,0.203,0.332,58.287,33.158,0.840,0.621
574,0.722,0.818,0.686,1.796,2.612,0.100,0.105,0.088,0.201,0.292,0.447,0.396,0.643,0.460,0.203,0.993,8.081,-3.648,0.578,0.384
1049,0.527,0.272,1.113,1.822,3.631,0.073,0.035,0.142,0.204,0.406,0.349,0.385,0.312,0.696,0.202,0.546,-2.326,2.211,0.524,0.421
1047,2.803,1.818,1.880,1.844,1.881,0.388,0.234,0.240,0.206,0.210,0.735,0.715,0.674,0.634,0.202,1.112,63.155,-19.843,0.866,0.279
1379,2.948,0.568,0.008,1.490,5.706,0.408,0.073,0.001,0.167,0.638,0.338,0.707,0.998,0.879,0.202,0.317,8.097,-53.084,0.578,0.065
247,1.901,4.318,0.340,2.991,2.222,0.263,0.556,0.043,0.334,0.248,0.759,0.641,0.954,0.264,0.200,0.391,56.481,-35.415,0.831,0.179
831,3.567,3.646,0.419,2.030,2.121,0.494,0.470,0.054,0.227,0.237,0.766,0.760,0.948,0.493,0.200,0.456,64.565,-33.140,0.873,0.194
832,1.880,2.514,0.352,2.274,2.766,0.261,0.324,0.045,0.254,0.309,0.607,0.603,0.929,0.409,0.200,0.717,58.241,-14.670,0.840,0.313
855,1.357,0.532,3.588,4.302,0.617,0.188,0.069,0.458,0.481,0.069,0.932,0.467,0.246,0.762,0.199,0.483,69.245,17.914,0.897,0.523
808,5.360,0.950,2.503,1.575,2.306,0.743,0.122,0.319,0.176,0.258,0.773,0.836,0.726,0.888,0.199,0.320,81.518,-22.425,0.961,0.263
1281,0.152,1.982,6.480,0.115,3.250,0.021,0.255,0.827,0.013,0.363,0.715,0.989,0.189,0.049,0.199,0.244,48.745,26.066,0.790,0.575
1284,4.700,0.863,0.960,1.959,3.506,0.651,0.111,0.122,0.219,0.392,0.625,0.757,0.874,0.884,0.199,0.368,85.733,-23.542,0.983,0.256
874,3.250,0.131,1.921,3.756,1.895,0.450,0.017,0.245,0.420,0.212,0.782,0.502,0.660,0.974,0.198,0.458,79.413,-10.380,0.950,0.340
422,1.032,0.547,4.703,3.805,0.066,0.143,0.070,0.600,0.426,0.007,0.993,0.576,0.155,0.690,0.198,0.334,66.221,20.313,0.882,0.538
541,0.699,1.699,3.735,3.012,1.345,0.097,0.219,0.476,0.337,0.150,0.837,0.601,0.291,0.249,0.198,0.523,49.395,9.257,0.794,0.467
484,0.635,0.602,3.949,1.435,2.842,0.088,0.078,0.504,0.160,0.318,0.628,0.783,0.139,0.517,0.197,0.463,33.819,18.484,0.712,0.526
472,3.845,3.053,0.191,2.213,2.255,0.533,0.393,0.024,0.247,0.252,0.748,0.731,0.975,0.573,0.197,0.387,63.752,-33.053,0.869,0.194
1163,1.216,0.546,1.282,5.210,1.017,0.168,0.070,0.164,0.583,0.114,0.884,0.217,0.512,0.731,0.195,0.381,16.688,59.902,0.623,0.793
522,0.055,0.074,3.151,4.715,1.548,0.008,0.010,0.402,0.527,0.173,0.830,0.375,0.019,0.407,0.195,0.376,0.628,67.620,0.539,0.843
807,0.814,0.969,1.112,1.765,1.948,0.113,0.125,0.142,0.197,0.218,0.571,0.485,0.541,0.445,0.194,1.852,14.970,-4.238,0.614,0.380
1848,0.205,0.106,3.288,3.548,2.411,0.028,0.014,0.419,0.397,0.270,0.706,0.477,0.045,0.697,0.194,0.480,25.408,27.873,0.668,0.587
1575,0.226,0.569,0.500,4.028,2.991,0.031,0.073,0.064,0.450,0.334,0.599,0.123,0.564,0.240,0.194,0.464,3.285,45.191,0.553,0.698
241,0.720,0.780,1.553,1.797,1.978,0.100,0.100,0.198,0.201,0.221,0.586,0.515,0.382,0.475,0.194,1.604,16.220,-3.376,0.620,0.385
1549,3.689,0.724,0.038,2.115,4.407,0.511,0.093,0.005,0.236,0.493,0.493,0.674,0.994,0.877,0.194,0.383,10.590,-49.850,0.591,0.086
126,1.176,1.048,4.160,0.297,3.086,0.163,0.135,0.531,0.033,0.345,0.615,0.957,0.230,0.537,0.194,0.389,35.383,-15.314,0.721,0.309
419,1.931,1.637,4.862,1.136,1.320,0.268,0.211,0.620,0.127,0.148,0.853,0.870,0.306,0.552,0.193,0.392,44.244,-9.363,0.767,0.347
859,2.353,1.103,2.085,3.801,0.445,0.326,0.142,0.266,0.425,0.050,0.944,0.458,0.570,0.721,0.193,0.515,73.376,9.387,0.919,0.468
1686,0.835,1.574,3.669,0.142,3.657,0.116,0.203,0.468,0.016,0.409,0.535,0.978,0.288,0.310,0.193,0.427,33.666,-19.852,0.712,0.279
1582,3.733,3.128,1.542,2.258,1.174,0.517,0.403,0.197,0.252,0.131,0.868,0.735,0.805,0.556,0.193,0.499,67.593,-31.214,0.889,0.206
440,4.071,0.457,2.153,2.884,2.044,0.564,0.059,0.275,0.322,0.228,0.772,0.645,0.692,0.929,0.192,0.381,78.777,-12.562,0.947,0.326
525,1.204,1.703,3.758,0.277,2.896,0.167,0.219,0.479,0.031,0.324,0.623,0.959,0.323,0.392,0.192,0.429,34.791,-17.068,0.717,0.297
515,0.269,0.346,3.124,0.504,5.025,0.037,0.045,0.398,0.056,0.562,0.361,0.899,0.089,0.420,0.191,0.363,-22.248,-59.630,0.420,0.023
409,0.232,0.481,0.551,2.452,3.805,0.032,0.062,0.070,0.274,0.425,0.378,0.193,0.490,0.286,0.190,0.485,-12.590,9.315,0.470,0.467
1055,3.092,0.092,1.124,0.471,6.277,0.428,0.012,0.143,0.053,0.702,0.310,0.909,0.778,0.981,0.189,0.274,8.729,-57.083,0.581,0.040
979,0.330,0.626,0.832,2.121,3.182,0.046,0.081,0.106,0.237,0.356,0.410,0.303,0.449,0.309,0.189,0.610,-0.220,0.459,0.535,0.410
1188,1.586,0.785,2.799,3.300,1.123,0.220,0.101,0.357,0.369,0.126,0.850,0.501,0.359,0.707,0.189,0.706,48.049,3.211,0.787,0.428
1257,0.575,0.370,1.221,1.854,2.912,0.080,0.048,0.156,0.207,0.325,0.429,0.412,0.325,0.636,0.189,0.681,3.519,0.749,0.554,0.412
1269,1.625,4.243,1.343,1.107,3.422,0.225,0.547,0.171,0.124,0.382,0.610,0.854,0.817,0.233,0.189,0.446,44.725,-46.141,0.769,0.110
814,2.132,2.902,2.155,1.827,1.569,0.295,0.374,0.275,0.204,0.175,0.790,0.739,0.657,0.403,0.188,0.944,56.625,-24.976,0.831,0.246
1397,1.257,2.722,1.753,1.936,2.227,0.174,0.351,0.224,0.217,0.249,0.675,0.676,0.663,0.275,0.188,1.061,48.639,-28.210,0.790,0.225
1842,0.141,0.085,1.227,1.643,4.988,0.020,0.011,0.157,0.184,0.558,0.249,0.411,0.085,0.655,0.188,0.343,-23.833,-1.777,0.411,0.396
490,3.126,0.082,6.580,1.934,0.740,0.433,0.011,0.839,0.216,0.083,0.938,0.835,0.282,0.983,0.187,0.226,57.641,27.305,0.837,0.583
346,2.716,2.565,0.459,3.123,1.790,0.376,0.331,0.059,0.349,0.200,0.777,0.559,0.922,0.518,0.187,0.590,63.337,-28.326,0.866,0.225
1608,0.801,0.898,0.868,3.507,1.888,0.111,0.116,0.111,0.392,0.211,0.707,0.255,0.602,0.464,0.186,0.662,21.147,5.344,0.646,0.442
342,1.289,2.463,1.087,4.856,0.766,0.179,0.317,0.139,0.543,0.086,0.915,0.351,0.763,0.307,0.185,0.405,39.893,63.365,0.744,0.815
1735,0.541,0.769,0.482,4.012,2.564,0.075,0.099,0.062,0.449,0.287,0.648,0.164,0.698,0.390,0.185,0.477,6.043,45.254,0.567,0.699
1024,0.543,1.590,1.894,5.129,0.618,0.075,0.205,0.242,0.574,0.069,0.931,0.292,0.462,0.209,0.185,0.365,36.499,59.853,0.726,0.793
1558,4.887,2.451,0.231,0.441,3.764,0.677,0.316,0.030,0.049,0.421,0.617,0.949,0.973,0.704,0.184,0.285,20.025,-44.891,0.640,0.118
1872,0.364,0.609,0.401,2.290,4.024,0.050,0.078,0.051,0.256,0.450,0.346,0.218,0.673,0.343,0.184,0.460,-13.186,8.080,0.467,0.459
322,3.674,0.223,2.509,3.307,1.590,0.509,0.029,0.320,0.370,0.178,0.822,0.594,0.619,0.961,0.184,0.383,79.259,-11.334,0.950,0.334
1174,2.570,0.917,3.008,3.153,0.791,0.356,0.118,0.384,0.353,0.088,0.903,0.580,0.469,0.782,0.183,0.619,48.307,1.290,0.788,0.416
1667,3.906,3.579,1.752,1.170,1.769,0.541,0.461,0.223,0.131,0.198,0.808,0.868,0.797,0.528,0.183,0.447,69.912,-33.793,0.901,0.190
1546,0.299,1.843,4.559,0.473,4.134,0.041,0.237,0.582,0.053,0.462,0.557,0.939,0.247,0.102,0.183,0.338,35.822,-23.152,0.723,0.258
886,0.775,2.289,3.952,0.073,3.494,0.107,0.295,0.504,0.008,0.391,0.589,0.990,0.349,0.208,0.182,0.367,35.340,-19.472,0.720,0.282
418,2.748,1.874,1.739,2.221,1.611,0.381,0.241,0.222,0.248,0.180,0.775,0.660,0.693,0.619,0.181,0.903,63.725,-19.271,0.869,0.283
531,0.681,0.569,0.499,2.656,2.981,0.094,0.073,0.064,0.297,0.333,0.485,0.233,0.674,0.557,0.181,0.674,-8.460,16.110,0.492,0.511
1330,0.444,0.795,1.380,4.521,1.730,0.062,0.102,0.176,0.506,0.193,0.780,0.223,0.371,0.324,0.181,0.407,13.618,53.554,0.607,0.752
216,0.885,2.735,2.116,0.679,3.751,0.123,0.352,0.270,0.076,0.419,0.490,0.880,0.596,0.199,0.181,0.526,40.396,-42.427,0.747,0.134
229,1.256,2.010,0.666,0.272,5.762,0.174,0.259,0.085,0.030,0.644,0.258,0.930,0.826,0.356,0.180,0.294,-3.140,-50.687,0.519,0.081
291,0.080,0.088,2.104,1.449,4.279,0.011,0.011,0.268,0.162,0.478,0.343,0.616,0.036,0.469,0.180,0.386,-16.153,-24.973,0.451,0.246
1032,5.326,0.401,1.641,2.145,2.888,0.738,0.052,0.209,0.240,0.323,0.714,0.767,0.810,0.952,0.179,0.261,86.138,-21.706,0.986,0.267
847,4.397,1.387,1.670,1.953,2.575,0.609,0.179,0.213,0.218,0.288,0.711,0.759,0.779,0.805,0.179,0.416,83.561,-24.148,0.972,0.252
503,0.176,0.212,1.648,3.046,3.175,0.024,0.027,0.210,0.341,0.355,0.529,0.319,0.105,0.441,0.178,0.538,3.069,19.468,0.552,0.533
263,2.019,1.789,1.860,0.268,3.294,0.280,0.230,0.237,0.030,0.368,0.499,0.948,0.616,0.538,0.178,0.527,19.929,-35.790,0.640,0.177
1516,0.034,3.349,3.987,1.944,2.354,0.005,0.431,0.509,0.217,0.263,0.745,0.773,0.445,0.006,0.178,0.353,45.603,-17.051,0.774,0.297
175,0.873,5.343,2.749,1.877,1.865,0.121,0.688,0.351,0.210,0.208,0.818,0.809,0.701,0.103,0.177,0.312,54.857,-43.470,0.822,0.127
854,0.049,0.068,0.073,0.142,4.778,0.007,0.009,0.009,0.016,0.534,0.024,0.423,0.546,0.399,0.176,0.335,-56.070,-44.757,0.243,0.119
551,0.447,0.487,1.584,2.125,2.528,0.062,0.063,0.202,0.238,0.283,0.525,0.433,0.252,0.472,0.176,0.799,16.217,12.497,0.620,0.488
1852,2.768,0.085,1.117,0.953,5.718,0.384,0.011,0.143,0.107,0.639,0.319,0.803,0.756,0.981,0.176,0.281,7.759,-56.028,0.576,0.046
936,1.074,4.646,0.749,5.123,0.090,0.149,0.599,0.096,0.573,0.010,0.992,0.481,0.901,0.145,0.176,0.299,40.145,67.177,0.745,0.840
1945,0.709,1.065,1.382,3.224,1.664,0.098,0.137,0.176,0.361,0.186,0.733,0.337,0.475,0.374,0.176,0.669,21.516,3.623,0.648,0.431
230,3.405,0.077,0.799,0.330,6.702,0.472,0.010,0.102,0.037,0.749,0.307,0.940,0.853,0.986,0.176,0.238,9.703,-57.221,0.586,0.039
844,1.748,1.544,0.781,3.530,1.809,0.242,0.199,0.100,0.395,0.202,0.747,0.387,0.794,0.540,0.175,0.594,58.545,-4.613,0.841,0.377
1375,3.658,1.835,0.138,0.369,5.090,0.507,0.236,0.018,0.041,0.569,0.433,0.943,0.979,0.704,0.174,0.317,16.109,-49.621,0.620,0.088
1279,0.174,0.172,1.684,1.497,4.153,0.024,0.022,0.215,0.167,0.464,0.318,0.541,0.092,0.503,0.174,0.395,-15.115,-23.037,0.457,0.259
1048,1.531,2.729,4.278,0.745,1.817,0.212,0.352,0.546,0.083,0.203,0.792,0.911,0.402,0.325,0.174,0.375,42.393,-13.929,0.757,0.317
412,0.069,0.037,0.057,1.520,5.875,0.010,0.005,0.007,0.170,0.657,0.161,0.041,0.597,0.687,0.173,0.266,-57.960,-12.896,0.233,0.324
851,1.016,3.997,0.377,3.117,2.932,0.141,0.515,0.048,0.349,0.328,0.672,0.589,0.942,0.159,0.173,0.371,54.081,-35.392,0.818,0.179
164,0.128,0.230,2.705,0.197,6.355,0.018,0.030,0.345,0.022,0.710,0.258,0.954,0.062,0.323,0.173,0.250,-29.788,-58.920,0.380,0.028
487,0.341,0.842,0.803,1.555,3.666,0.047,0.108,0.102,0.174,0.410,0.314,0.422,0.539,0.245,0.170,0.470,1.186,-12.122,0.542,0.329
30,2.020,1.519,1.584,0.011,4.110,0.280,0.196,0.202,0.001,0.459,0.400,0.998,0.644,0.590,0.170,0.372,0.389,-42.083,0.538,0.136
921,0.784,0.457,1.753,5.872,0.071,0.109,0.059,0.224,0.657,0.008,0.993,0.206,0.304,0.664,0.170,0.262,8.691,71.193,0.581,0.866
1280,1.609,1.973,0.112,0.780,5.378,0.223,0.254,0.014,0.087,0.601,0.293,0.811,0.972,0.435,0.169,0.289,-0.965,-49.603,0.531,0.088
534,3.427,3.273,0.385,0.360,3.712,0.475,0.422,0.049,0.040,0.415,0.579,0.952,0.948,0.515,0.169,0.389,18.436,-44.155,0.632,0.123
168,0.074,0.023,2.899,2.545,3.949,0.010,0.003,0.370,0.285,0.441,0.493,0.542,0.017,0.809,0.169,0.386,29.458,19.682,0.690,0.534
1811,2.306,0.803,0.826,2.905,2.824,0.319,0.104,0.105,0.325,0.316,0.600,0.462,0.792,0.787,0.169,0.763,67.390,-9.784,0.888,0.344
602,1.112,1.414,0.007,2.255,3.913,0.154,0.182,0.001,0.252,0.437,0.404,0.429,0.997,0.424,0.168,0.386,-4.071,-10.337,0.515,0.341
1906,1.434,2.938,2.589,3.097,0.254,0.199,0.379,0.330,0.346,0.028,0.969,0.593,0.574,0.289,0.168,0.479,60.673,6.274,0.853,0.448
783,0.447,0.264,3.196,0.108,5.611,0.062,0.034,0.408,0.012,0.627,0.333,0.979,0.103,0.660,0.168,0.273,-25.171,-59.446,0.404,0.024
860,1.433,1.816,1.446,0.076,4.343,0.199,0.234,0.185,0.008,0.485,0.357,0.982,0.644,0.425,0.168,0.352,-0.809,-41.998,0.532,0.137
951,0.638,2.707,4.566,2.436,1.408,0.088,0.349,0.582,0.272,0.157,0.850,0.728,0.348,0.147,0.168,0.339,53.071,11.992,0.813,0.484
474,0.434,0.656,1.006,1.971,2.583,0.060,0.084,0.128,0.220,0.289,0.470,0.366,0.422,0.372,0.167,0.728,6.429,-1.132,0.569,0.400
73,0.905,0.504,3.078,3.587,1.582,0.125,0.065,0.393,0.401,0.177,0.799,0.468,0.207,0.676,0.167,0.496,25.881,30.574,0.671,0.604
1442,0.082,1.278,1.211,2.162,3.745,0.011,0.165,0.154,0.242,0.419,0.408,0.435,0.518,0.041,0.167,0.408,-10.304,-1.087,0.482,0.400
1259,0.650,0.377,1.088,2.132,2.768,0.090,0.049,0.139,0.238,0.309,0.469,0.353,0.385,0.665,0.167,0.641,4.544,1.385,0.560,0.416
1365,2.178,0.310,4.350,4.202,0.047,0.302,0.040,0.555,0.470,0.005,0.995,0.547,0.298,0.910,0.167,0.303,68.419,16.193,0.893,0.511
1309,1.850,1.365,1.027,0.059,5.194,0.256,0.176,0.131,0.007,0.581,0.287,0.985,0.732,0.595,0.166,0.289,-5.539,-49.067,0.507,0.091
1979,0.128,0.054,2.544,4.078,2.981,0.018,0.007,0.325,0.456,0.333,0.647,0.356,0.035,0.745,0.166,0.369,17.606,29.935,0.628,0.600
705,0.459,0.973,2.237,4.472,1.526,0.064,0.125,0.285,0.500,0.171,0.815,0.323,0.285,0.280,0.165,0.378,35.565,55.451,0.721,0.764
158,0.427,1.276,6.013,1.959,2.067,0.059,0.164,0.767,0.219,0.231,0.803,0.804,0.140,0.205,0.165,0.233,50.746,32.525,0.801,0.617
1738,4.158,1.090,0.428,0.191,5.651,0.576,0.140,0.055,0.021,0.632,0.416,0.972,0.937,0.837,0.164,0.269,13.871,-52.438,0.608,0.069
60,1.064,1.720,3.215,0.488,3.091,0.147,0.222,0.410,0.055,0.346,0.568,0.919,0.358,0.353,0.163,0.460,32.890,-17.417,0.708,0.295
86,0.205,2.329,5.365,2.916,1.426,0.028,0.300,0.684,0.326,0.159,0.863,0.706,0.262,0.056,0.161,0.246,52.809,14.030,0.812,0.498
128,0.516,0.436,1.329,3.335,2.283,0.071,0.056,0.169,0.373,0.255,0.644,0.268,0.299,0.554,0.161,0.507,12.549,21.417,0.601,0.545
1704,0.201,2.596,3.328,1.037,3.653,0.028,0.335,0.425,0.116,0.408,0.555,0.847,0.423,0.049,0.160,0.404,37.584,-20.578,0.732,0.275
1405,0.426,0.328,3.503,1.946,2.807,0.059,0.042,0.447,0.218,0.314,0.614,0.680,0.097,0.582,0.159,0.394,32.460,17.962,0.705,0.523
620,3.296,3.410,0.670,2.234,1.970,0.457,0.439,0.086,0.250,0.220,0.773,0.722,0.911,0.489,0.159,0.430,64.252,-32.229,0.871,0.200
134,2.807,1.179,1.727,3.914,0.803,0.389,0.152,0.220,0.438,0.090,0.903,0.465,0.672,0.747,0.159,0.457,74.005,8.618,0.922,0.463
1006,0.941,0.482,2.011,4.810,1.284,0.130,0.062,0.257,0.538,0.143,0.849,0.281,0.308,0.698,0.159,0.334,17.815,57.159,0.629,0.775
1377,1.942,0.779,6.501,1.213,1.317,0.269,0.100,0.829,0.136,0.147,0.881,0.888,0.198,0.757,0.159,0.218,56.251,29.332,0.829,0.596
1385,3.853,0.715,1.209,4.390,1.573,0.534,0.092,0.154,0.491,0.176,0.837,0.478,0.809,0.883,0.158,0.358,82.434,-10.529,0.966,0.339
1850,1.347,1.522,2.138,1.974,1.489,0.187,0.196,0.273,0.221,0.166,0.747,0.625,0.484,0.461,0.158,1.478,25.340,-6.196,0.668,0.367
1914,1.774,5.973,2.012,2.176,1.124,0.246,0.770,0.257,0.243,0.126,0.897,0.796,0.801,0.184,0.158,0.245,56.547,-44.760,0.831,0.119
621,1.003,1.468,1.522,2.198,1.678,0.139,0.189,0.194,0.246,0.188,0.693,0.520,0.549,0.381,0.157,1.468,23.450,-3.252,0.658,0.386
934,4.387,1.341,2.070,1.566,2.619,0.608,0.173,0.264,0.175,0.293,0.706,0.808,0.730,0.811,0.156,0.358,82.647,-24.118,0.967,0.252
766,0.316,3.274,2.260,2.680,2.266,0.044,0.422,0.288,0.300,0.253,0.720,0.624,0.617,0.061,0.156,0.412,46.052,-21.269,0.776,0.270
292,0.256,0.204,1.593,2.732,3.242,0.035,0.026,0.203,0.306,0.362,0.494,0.342,0.129,0.571,0.156,0.463,3.057,18.353,0.552,0.525
1855,2.513,0.290,5.202,3.292,0.617,0.348,0.037,0.664,0.368,0.069,0.941,0.671,0.288,0.927,0.155,0.248,63.047,24.671,0.865,0.566
601,4.387,0.700,1.657,3.797,1.416,0.608,0.090,0.211,0.425,0.158,0.854,0.570,0.773,0.899,0.155,0.299,81.609,-11.401,0.962,0.334
768,0.865,1.813,3.455,0.348,3.486,0.120,0.234,0.441,0.039,0.390,0.545,0.945,0.335,0.283,0.154,0.384,33.854,-19.005,0.713,0.285
493,0.760,0.622,1.390,2.790,1.889,0.105,0.080,0.177,0.312,0.211,0.666,0.349,0.392,0.563,0.154,0.666,19.719,3.111,0.639,0.427
662,0.283,0.499,3.781,0.252,4.924,0.039,0.064,0.482,0.028,0.550,0.421,0.958,0.096,0.329,0.154,0.296,-23.247,-59.943,0.414,0.021
1301,0.097,0.093,0.147,0.319,4.723,0.013,0.012,0.019,0.036,0.528,0.051,0.355,0.471,0.513,0.154,0.298,-54.870,-44.282,0.249,0.122
1785,0.071,1.482,1.537,2.008,3.533,0.010,0.191,0.196,0.224,0.395,0.441,0.520,0.489,0.031,0.154,0.400,-8.815,-1.285,0.490,0.399
1793,0.384,2.304,4.633,2.388,2.068,0.053,0.297,0.591,0.267,0.231,0.779,0.725,0.297,0.105,0.154,0.286,51.130,12.503,0.803,0.488
659,0.186,0.239,2.483,1.475,3.910,0.026,0.031,0.317,0.165,0.437,0.407,0.661,0.077,0.421,0.154,0.374,-14.385,-25.680,0.461,0.242
92,0.041,1.244,1.412,2.689,3.419,0.006,0.160,0.180,0.301,0.382,0.487,0.389,0.460,0.021,0.153,0.407,-7.518,0.775,0.497,0.412
1139,1.149,1.171,2.387,0.605,3.189,0.159,0.151,0.305,0.068,0.356,0.476,0.869,0.383,0.494,0.153,0.531,26.377,-19.221,0.674,0.283
673,0.823,2.742,1.388,5.460,0.200,0.114,0.353,0.177,0.611,0.022,0.980,0.336,0.713,0.186,0.153,0.259,38.540,64.353,0.737,0.822
1364,0.496,1.489,3.269,0.606,4.333,0.069,0.192,0.417,0.068,0.484,0.448,0.895,0.285,0.205,0.153,0.367,32.907,-22.164,0.708,0.264
1605,1.367,2.321,4.593,0.761,1.959,0.189,0.299,0.586,0.085,0.219,0.778,0.910,0.338,0.339,0.152,0.304,42.099,-12.945,0.756,0.324
268,1.018,0.455,1.509,4.473,1.706,0.141,0.059,0.192,0.500,0.191,0.785,0.253,0.405,0.732,0.152,0.344,17.225,54.638,0.626,0.759
1402,0.426,0.133,3.860,1.281,4.667,0.059,0.017,0.492,0.143,0.522,0.458,0.797,0.073,0.808,0.151,0.300,38.900,17.673,0.739,0.521
1808,0.480,0.298,1.610,1.766,3.389,0.066,0.038,0.205,0.197,0.379,0.399,0.489,0.215,0.646,0.151,0.444,1.253,3.471,0.542,0.430
1017,2.263,1.900,0.767,3.294,1.739,0.314,0.245,0.098,0.368,0.194,0.765,0.476,0.838,0.555,0.151,0.559,59.636,-5.051,0.847,0.375
1651,2.914,0.958,3.782,0.302,2.964,0.404,0.123,0.482,0.034,0.331,0.652,0.961,0.434,0.798,0.150,0.336,26.162,-29.326,0.672,0.218
48,0.243,0.289,2.012,4.049,2.397,0.034,0.037,0.257,0.453,0.268,0.691,0.298,0.118,0.445,0.150,0.359,15.960,26.610,0.619,0.579
1008,0.115,0.141,0.113,2.659,4.254,0.016,0.018,0.014,0.297,0.476,0.357,0.051,0.647,0.436,0.150,0.325,-26.469,19.277,0.398,0.531
974,0.875,1.431,2.714,0.436,3.689,0.121,0.184,0.346,0.049,0.412,0.457,0.913,0.352,0.349,0.150,0.413,28.544,-21.075,0.685,0.271
889,0.395,0.420,0.946,5.321,1.254,0.055,0.054,0.121,0.595,0.140,0.856,0.131,0.349,0.480,0.149,0.275,14.529,65.760,0.612,0.831
1938,2.410,0.979,1.516,3.189,1.707,0.334,0.126,0.193,0.357,0.191,0.764,0.482,0.664,0.754,0.148,0.641,64.817,-16.878,0.874,0.298
261,4.051,0.518,1.591,2.831,2.535,0.561,0.067,0.203,0.317,0.283,0.712,0.635,0.763,0.919,0.147,0.298,77.847,-12.946,0.942,0.324
1934,1.060,1.140,1.055,1.273,2.483,0.147,0.147,0.135,0.142,0.277,0.472,0.621,0.621,0.477,0.147,1.036,13.427,-9.051,0.606,0.349
1078,3.489,0.033,1.128,2.035,4.083,0.483,0.004,0.144,0.228,0.456,0.508,0.677,0.801,0.994,0.147,0.307,10.315,-48.317,0.590,0.096
1868,2.711,0.754,1.158,2.926,2.561,0.376,0.097,0.148,0.327,0.286,0.653,0.512,0.752,0.827,0.146,0.525,68.553,-9.726,0.894,0.345
1778,0.104,1.336,1.551,1.955,3.602,0.014,0.172,0.198,0.219,0.403,0.424,0.515,0.454,0.050,0.146,0.376,-9.198,-1.581,0.488,0.397
1539,1.119,0.910,2.007,0.195,4.329,0.155,0.117,0.256,0.022,0.484,0.331,0.950,0.397,0.565,0.146,0.316,-12.764,-34.346,0.469,0.186
1324,0.762,3.047,4.081,2.336,1.367,0.106,0.393,0.521,0.261,0.153,0.849,0.729,0.418,0.156,0.146,0.351,53.864,11.159,0.817,0.479
