# {'f_': [4, 7], 'mu_': [12, 12], 'n': 1000, 'N': 3, 'M': 4, 'mu': [11, 11], 'x': [8, 10], 'f': [0, 3]}
427,4.230,1.718,0.179,3.916,0.515,0.199,0.020,0.430,0.549,0.975,0.754,0.164,0.332
572,2.655,5.841,2.081,0.791,0.323,0.677,0.230,0.086,0.926,0.800,0.272,0.164,0.277
677,6.712,1.523,2.059,1.513,0.817,0.177,0.228,0.166,0.868,0.815,0.858,0.163,0.251
425,1.221,2.391,4.554,1.292,0.149,0.277,0.504,0.141,0.847,0.339,0.301,0.163,0.448
139,2.694,5.625,2.124,0.825,0.328,0.652,0.235,0.090,0.921,0.791,0.284,0.161,0.287
663,2.876,0.727,6.416,0.631,0.350,0.084,0.710,0.069,0.943,0.276,0.842,0.160,0.250
409,1.529,2.496,3.223,1.379,0.186,0.289,0.357,0.151,0.805,0.469,0.350,0.160,0.777
275,1.182,5.174,0.180,4.094,0.144,0.600,0.020,0.449,0.582,0.978,0.143,0.160,0.276
991,0.101,4.041,3.458,2.478,0.012,0.468,0.383,0.272,0.722,0.550,0.016,0.159,0.348
600,3.771,4.448,1.002,1.569,0.459,0.516,0.111,0.172,0.835,0.892,0.448,0.158,0.391
398,0.588,0.436,2.781,3.605,0.072,0.051,0.308,0.395,0.429,0.164,0.594,0.158,0.459
435,1.682,1.745,2.037,1.685,0.205,0.202,0.225,0.184,0.689,0.555,0.488,0.158,3.851
579,1.174,1.084,0.757,4.201,0.143,0.126,0.084,0.461,0.254,0.718,0.525,0.156,0.414
387,2.692,0.782,5.579,1.436,0.328,0.091,0.617,0.157,0.856,0.296,0.820,0.155,0.295
256,0.776,3.703,4.459,1.487,0.094,0.429,0.493,0.163,0.842,0.448,0.131,0.155,0.389
26,3.248,1.681,0.165,4.347,0.395,0.195,0.018,0.477,0.446,0.971,0.696,0.155,0.338
863,5.669,1.461,3.143,0.956,0.690,0.169,0.348,0.104,0.909,0.686,0.839,0.154,0.264
261,0.221,2.149,2.985,3.492,0.027,0.249,0.330,0.383,0.517,0.399,0.065,0.152,0.428
637,3.901,1.799,0.302,3.816,0.475,0.208,0.033,0.419,0.538,0.955,0.725,0.152,0.343
756,4.292,0.057,3.185,2.593,0.522,0.007,0.352,0.284,0.713,0.594,0.992,0.152,0.294
533,0.873,2.863,5.160,1.424,0.106,0.332,0.571,0.156,0.851,0.335,0.188,0.152,0.326
58,0.101,0.071,2.955,4.743,0.012,0.008,0.327,0.521,0.355,0.027,0.609,0.151,0.294
889,0.012,0.007,3.284,4.757,0.001,0.001,0.363,0.522,0.385,0.003,0.664,0.150,0.288
221,2.672,3.928,2.392,1.083,0.325,0.455,0.265,0.118,0.872,0.703,0.380,0.148,0.441
239,0.772,1.169,1.822,2.481,0.094,0.136,0.202,0.272,0.476,0.417,0.371,0.148,0.832
47,1.306,1.263,0.828,3.814,0.159,0.146,0.091,0.418,0.307,0.728,0.511,0.148,0.452
402,0.121,4.282,2.440,3.146,0.015,0.496,0.270,0.345,0.638,0.670,0.018,0.147,0.305
947,3.294,0.139,4.760,2.276,0.401,0.016,0.527,0.249,0.762,0.386,0.973,0.146,0.286
347,1.407,1.350,2.841,1.714,0.171,0.156,0.314,0.188,0.706,0.383,0.513,0.146,0.926
702,0.246,1.755,2.727,3.984,0.030,0.203,0.302,0.437,0.436,0.367,0.089,0.146,0.359
650,0.223,3.164,6.144,1.562,0.027,0.367,0.680,0.171,0.859,0.303,0.045,0.146,0.223
813,1.583,2.103,0.538,4.254,0.193,0.244,0.059,0.467,0.359,0.872,0.411,0.144,0.352
753,1.428,1.835,2.305,1.685,0.174,0.213,0.255,0.184,0.697,0.503,0.421,0.143,1.764
145,0.686,1.315,1.810,2.854,0.083,0.152,0.200,0.313,0.437,0.437,0.306,0.143,0.621
391,0.057,4.164,1.843,3.858,0.007,0.483,0.204,0.423,0.553,0.735,0.009,0.143,0.299
480,3.543,0.116,2.118,3.636,0.431,0.013,0.234,0.399,0.540,0.657,0.979,0.142,0.339
880,4.984,2.361,0.447,2.870,0.607,0.274,0.049,0.315,0.695,0.949,0.718,0.141,0.253
313,2.194,1.987,0.930,2.883,0.267,0.230,0.103,0.316,0.523,0.806,0.531,0.141,0.662
530,0.812,0.507,2.684,3.412,0.099,0.059,0.297,0.374,0.443,0.218,0.645,0.141,0.447
948,1.357,0.882,1.145,3.279,0.165,0.102,0.127,0.360,0.346,0.608,0.633,0.140,0.543
941,0.498,0.497,1.237,4.397,0.061,0.058,0.137,0.483,0.199,0.329,0.501,0.140,0.329
325,0.342,2.046,2.279,3.644,0.042,0.237,0.252,0.400,0.447,0.470,0.105,0.138,0.386
438,2.032,1.691,0.440,4.355,0.247,0.196,0.049,0.478,0.351,0.895,0.558,0.137,0.320
258,3.648,0.392,4.415,1.961,0.444,0.045,0.489,0.215,0.790,0.441,0.932,0.137,0.308
448,4.419,3.623,1.387,1.340,0.538,0.420,0.153,0.147,0.857,0.848,0.563,0.137,0.350
693,0.407,0.275,4.149,3.141,0.050,0.032,0.459,0.344,0.590,0.075,0.622,0.136,0.318
854,0.078,0.048,3.226,4.630,0.009,0.006,0.357,0.508,0.388,0.018,0.648,0.135,0.268
951,5.080,0.284,3.111,2.260,0.618,0.033,0.344,0.248,0.769,0.651,0.964,0.133,0.227
768,4.633,0.374,3.633,1.960,0.564,0.043,0.402,0.215,0.796,0.578,0.949,0.133,0.255
521,1.393,0.779,1.681,2.620,0.169,0.090,0.186,0.287,0.461,0.483,0.675,0.133,0.673
636,0.597,1.120,1.449,3.609,0.073,0.130,0.160,0.396,0.312,0.458,0.312,0.132,0.410
386,1.926,1.321,2.731,1.684,0.234,0.153,0.302,0.184,0.721,0.450,0.617,0.132,0.886
599,0.689,2.679,5.382,1.735,0.084,0.310,0.596,0.190,0.822,0.302,0.160,0.129,0.253
744,1.392,0.952,1.517,2.315,0.169,0.110,0.168,0.254,0.493,0.534,0.618,0.129,0.896
403,1.164,3.400,3.927,1.411,0.142,0.394,0.435,0.154,0.835,0.472,0.210,0.129,0.440
662,0.774,1.585,1.449,3.125,0.094,0.184,0.160,0.343,0.402,0.562,0.289,0.128,0.516
41,3.542,1.856,0.470,3.653,0.431,0.215,0.052,0.401,0.531,0.925,0.693,0.128,0.337
633,0.191,0.106,5.861,2.521,0.023,0.012,0.649,0.276,0.742,0.024,0.677,0.126,0.198
176,6.045,2.317,1.992,1.211,0.736,0.269,0.220,0.132,0.887,0.810,0.767,0.126,0.209
704,0.449,0.798,2.037,4.208,0.055,0.093,0.225,0.462,0.311,0.269,0.326,0.126,0.309
652,3.124,4.222,0.737,2.272,0.380,0.489,0.081,0.249,0.742,0.911,0.406,0.125,0.307
626,0.132,5.133,1.931,3.389,0.016,0.595,0.214,0.372,0.648,0.771,0.016,0.124,0.215
299,3.907,0.661,4.064,1.745,0.476,0.077,0.450,0.191,0.810,0.492,0.893,0.124,0.311
324,2.043,1.817,0.865,3.118,0.249,0.211,0.096,0.342,0.473,0.805,0.537,0.124,0.504
185,1.292,2.765,3.833,1.409,0.157,0.320,0.424,0.154,0.822,0.428,0.278,0.124,0.458
127,6.351,1.720,0.835,2.623,0.773,0.199,0.092,0.288,0.760,0.920,0.832,0.123,0.181
137,4.044,2.045,0.476,3.350,0.492,0.237,0.052,0.367,0.596,0.933,0.702,0.122,0.278
245,0.496,0.900,2.535,3.581,0.060,0.104,0.280,0.393,0.415,0.245,0.321,0.122,0.366
42,1.654,2.311,0.677,3.741,0.201,0.268,0.075,0.410,0.422,0.851,0.395,0.122,0.363
462,0.366,2.299,2.419,3.345,0.045,0.266,0.268,0.367,0.501,0.488,0.101,0.121,0.377
695,2.251,0.278,1.879,4.148,0.274,0.032,0.208,0.455,0.393,0.559,0.922,0.121,0.287
28,1.463,1.356,3.810,1.591,0.178,0.157,0.422,0.174,0.774,0.307,0.524,0.121,0.455
350,0.756,1.270,5.294,1.904,0.092,0.147,0.586,0.208,0.788,0.173,0.342,0.120,0.243
809,1.995,1.032,4.944,1.535,0.243,0.120,0.547,0.168,0.825,0.272,0.696,0.118,0.277
80,3.369,2.463,0.768,2.788,0.410,0.285,0.085,0.306,0.630,0.884,0.598,0.116,0.356
585,2.354,1.350,3.323,1.540,0.286,0.156,0.368,0.169,0.781,0.436,0.669,0.112,0.530
899,0.395,4.718,3.266,2.194,0.048,0.547,0.361,0.240,0.768,0.616,0.053,0.111,0.221
618,1.789,1.152,1.135,3.092,0.218,0.134,0.125,0.339,0.422,0.688,0.636,0.110,0.515
264,0.496,1.284,1.587,4.060,0.060,0.149,0.176,0.445,0.304,0.455,0.235,0.108,0.282
884,1.379,1.270,3.991,1.662,0.168,0.147,0.442,0.182,0.771,0.280,0.526,0.107,0.363
822,4.936,2.568,0.690,2.552,0.601,0.298,0.076,0.280,0.728,0.922,0.695,0.105,0.201
606,2.152,1.225,3.672,1.619,0.262,0.142,0.406,0.177,0.777,0.378,0.670,0.105,0.398
411,1.519,1.237,3.845,1.669,0.185,0.143,0.426,0.183,0.765,0.300,0.565,0.105,0.370
800,0.384,1.814,3.126,3.381,0.047,0.210,0.346,0.371,0.523,0.341,0.133,0.105,0.323
946,0.828,0.757,2.656,2.598,0.101,0.088,0.294,0.285,0.533,0.254,0.529,0.104,0.507
510,0.411,3.434,3.754,2.334,0.050,0.398,0.415,0.256,0.727,0.474,0.076,0.104,0.286
499,5.477,2.746,1.495,1.578,0.667,0.318,0.165,0.173,0.844,0.848,0.704,0.104,0.208
272,0.430,1.191,2.248,4.066,0.052,0.138,0.249,0.446,0.360,0.327,0.220,0.104,0.264
164,3.236,1.951,0.657,3.346,0.394,0.226,0.073,0.367,0.543,0.890,0.655,0.103,0.322
230,4.898,3.114,1.522,1.429,0.596,0.361,0.168,0.156,0.851,0.837,0.639,0.103,0.235
770,0.444,1.448,1.793,4.091,0.054,0.168,0.198,0.449,0.332,0.446,0.190,0.103,0.261
92,2.739,0.621,6.944,0.294,0.333,0.072,0.769,0.032,0.975,0.245,0.858,0.102,0.139
556,2.978,1.591,0.142,4.669,0.362,0.184,0.016,0.512,0.399,0.973,0.688,0.102,0.205
432,1.439,4.378,3.400,1.232,0.175,0.507,0.376,0.135,0.865,0.595,0.202,0.101,0.273
769,2.687,5.355,1.920,1.244,0.327,0.621,0.212,0.136,0.876,0.803,0.296,0.101,0.209
87,4.482,2.043,2.790,1.167,0.546,0.237,0.309,0.127,0.871,0.672,0.728,0.100,0.238
736,0.282,3.125,5.912,1.694,0.034,0.362,0.654,0.185,0.842,0.311,0.057,0.100,0.161
375,1.875,0.372,1.849,4.109,0.228,0.043,0.205,0.451,0.366,0.511,0.875,0.100,0.244
529,3.762,1.700,0.573,3.713,0.458,0.197,0.063,0.407,0.537,0.912,0.730,0.099,0.251
722,1.136,0.507,1.791,3.862,0.138,0.059,0.198,0.424,0.327,0.386,0.733,0.099,0.271
505,4.014,0.316,2.584,2.940,0.489,0.037,0.286,0.322,0.649,0.637,0.950,0.099,0.218
824,0.725,0.912,2.423,2.628,0.088,0.106,0.268,0.288,0.507,0.285,0.428,0.098,0.490
270,2.976,2.229,0.887,2.822,0.362,0.258,0.098,0.309,0.595,0.851,0.591,0.098,0.370
990,0.674,1.468,2.283,2.751,0.082,0.170,0.253,0.302,0.505,0.392,0.274,0.097,0.441
408,2.669,1.438,3.037,1.554,0.325,0.167,0.336,0.170,0.779,0.500,0.685,0.096,0.570
985,1.866,1.258,2.359,1.801,0.227,0.146,0.261,0.197,0.679,0.485,0.622,0.096,0.831
806,2.095,5.232,0.623,2.928,0.255,0.606,0.069,0.321,0.697,0.930,0.242,0.095,0.178
787,3.670,0.271,2.023,3.584,0.447,0.031,0.224,0.393,0.550,0.680,0.953,0.095,0.229
105,2.718,4.909,1.998,1.290,0.331,0.569,0.221,0.141,0.864,0.782,0.322,0.095,0.223
661,2.996,0.404,3.412,2.631,0.365,0.047,0.378,0.288,0.667,0.462,0.915,0.095,0.286
15,1.221,1.779,3.394,1.704,0.149,0.206,0.376,0.187,0.745,0.360,0.383,0.095,0.416
184,1.043,3.803,3.639,1.627,0.127,0.441,0.403,0.178,0.813,0.526,0.170,0.094,0.301
12,0.466,0.946,2.328,3.903,0.057,0.110,0.257,0.428,0.369,0.271,0.291,0.094,0.254
511,4.032,1.086,3.640,1.521,0.491,0.126,0.403,0.166,0.829,0.544,0.833,0.094,0.258
976,3.974,0.516,3.531,2.160,0.484,0.060,0.391,0.237,0.755,0.540,0.918,0.094,0.222
86,1.089,1.862,1.168,3.204,0.133,0.216,0.129,0.351,0.416,0.684,0.337,0.094,0.421
69,0.789,0.808,3.382,2.483,0.096,0.094,0.374,0.272,0.613,0.205,0.492,0.092,0.328
380,5.873,0.750,1.524,3.087,0.715,0.087,0.168,0.339,0.702,0.840,0.919,0.092,0.146
645,1.419,1.250,1.547,2.001,0.173,0.145,0.171,0.219,0.563,0.563,0.540,0.091,1.229
291,1.572,1.105,1.940,1.964,0.191,0.128,0.215,0.215,0.603,0.497,0.610,0.091,1.045
206,2.713,0.374,1.951,3.699,0.330,0.043,0.216,0.406,0.470,0.606,0.913,0.091,0.250
194,5.306,2.445,0.854,2.439,0.646,0.283,0.094,0.267,0.751,0.908,0.725,0.091,0.164
646,0.927,4.851,0.388,4.409,0.113,0.562,0.043,0.484,0.537,0.950,0.120,0.090,0.174
7,1.310,0.610,1.843,3.200,0.159,0.071,0.204,0.351,0.402,0.423,0.722,0.089,0.319
302,4.925,0.416,2.893,2.419,0.599,0.048,0.320,0.265,0.746,0.663,0.946,0.089,0.161
255,0.639,1.289,2.853,2.823,0.078,0.149,0.316,0.310,0.539,0.297,0.293,0.088,0.372
108,1.136,2.931,3.666,1.662,0.138,0.340,0.406,0.182,0.789,0.451,0.235,0.088,0.330
418,1.699,3.934,0.522,3.733,0.207,0.456,0.058,0.410,0.546,0.923,0.260,0.088,0.220
236,0.508,1.067,2.934,3.343,0.062,0.124,0.325,0.367,0.482,0.244,0.283,0.087,0.286
648,2.022,0.415,1.862,3.886,0.246,0.048,0.206,0.426,0.395,0.533,0.871,0.087,0.230
492,4.063,1.277,0.232,4.578,0.494,0.148,0.025,0.502,0.477,0.965,0.806,0.087,0.182
110,2.599,0.278,4.344,2.760,0.316,0.032,0.481,0.303,0.683,0.345,0.932,0.087,0.193
79,3.117,2.607,0.935,2.568,0.379,0.302,0.103,0.282,0.649,0.856,0.557,0.086,0.310
694,1.200,1.384,0.670,4.464,0.146,0.160,0.074,0.490,0.262,0.777,0.455,0.085,0.204
407,1.885,2.277,2.251,1.564,0.229,0.264,0.249,0.171,0.746,0.586,0.440,0.085,0.911
924,2.645,0.422,3.956,2.633,0.322,0.049,0.438,0.289,0.679,0.379,0.899,0.084,0.216
782,3.863,2.857,1.938,1.454,0.470,0.331,0.214,0.159,0.826,0.756,0.595,0.084,0.269
99,0.788,1.219,1.955,2.409,0.096,0.141,0.216,0.264,0.503,0.407,0.366,0.083,0.496
378,0.994,0.527,1.166,4.212,0.121,0.061,0.129,0.462,0.234,0.489,0.690,0.083,0.208
36,5.362,1.095,0.616,3.789,0.653,0.127,0.068,0.416,0.616,0.929,0.872,0.083,0.142
549,5.025,0.612,0.792,4.248,0.612,0.071,0.087,0.466,0.559,0.901,0.923,0.083,0.154
622,5.067,0.390,1.419,3.775,0.617,0.045,0.157,0.414,0.605,0.827,0.951,0.083,0.144
535,1.118,0.548,1.925,3.537,0.136,0.063,0.213,0.388,0.366,0.365,0.710,0.082,0.252
330,2.713,0.124,1.665,4.640,0.330,0.014,0.184,0.509,0.383,0.650,0.971,0.082,0.166
30,2.033,4.073,2.724,1.288,0.247,0.472,0.301,0.141,0.848,0.657,0.295,0.080,0.241
297,0.493,1.017,1.278,4.289,0.060,0.118,0.141,0.471,0.241,0.461,0.287,0.078,0.191
857,2.410,4.627,0.800,2.678,0.293,0.536,0.088,0.294,0.701,0.903,0.306,0.078,0.175
72,6.028,1.002,1.377,2.961,0.734,0.116,0.152,0.325,0.719,0.859,0.895,0.078,0.126
1,1.154,1.287,3.901,1.822,0.140,0.149,0.432,0.199,0.743,0.266,0.465,0.078,0.266
308,1.311,0.719,2.383,2.592,0.160,0.083,0.264,0.284,0.526,0.357,0.680,0.077,0.383
397,0.354,2.042,3.439,3.213,0.043,0.237,0.380,0.352,0.570,0.345,0.109,0.076,0.226
564,0.603,2.037,5.457,2.171,0.073,0.236,0.604,0.238,0.774,0.236,0.183,0.076,0.143
706,2.002,1.721,0.245,4.758,0.244,0.199,0.027,0.522,0.324,0.941,0.548,0.076,0.153
0,3.044,0.084,5.642,2.145,0.370,0.010,0.624,0.235,0.794,0.315,0.982,0.076,0.123
977,2.503,0.465,3.881,2.665,0.305,0.054,0.429,0.292,0.668,0.370,0.883,0.075,0.199
440,1.892,4.973,2.788,1.225,0.230,0.576,0.308,0.134,0.872,0.693,0.231,0.074,0.166
862,4.023,2.876,1.852,1.506,0.490,0.333,0.205,0.165,0.823,0.772,0.605,0.073,0.224
423,0.627,5.896,2.278,2.483,0.076,0.683,0.252,0.272,0.763,0.766,0.068,0.072,0.119
269,1.426,1.552,1.759,1.844,0.174,0.180,0.194,0.202,0.623,0.557,0.473,0.071,2.551
491,1.612,0.711,1.519,3.263,0.196,0.082,0.168,0.358,0.394,0.547,0.736,0.071,0.256
896,1.729,1.075,4.111,1.784,0.210,0.125,0.455,0.195,0.764,0.293,0.646,0.070,0.212
98,1.488,0.346,2.052,4.326,0.181,0.040,0.227,0.475,0.340,0.407,0.855,0.070,0.160
922,0.376,1.200,2.101,4.458,0.046,0.139,0.232,0.489,0.320,0.343,0.193,0.069,0.157
48,1.216,2.102,2.951,1.769,0.148,0.244,0.326,0.194,0.724,0.438,0.334,0.069,0.386
673,4.320,1.889,2.839,1.299,0.526,0.219,0.314,0.142,0.852,0.655,0.738,0.069,0.179
171,2.002,1.570,1.197,2.573,0.244,0.182,0.132,0.282,0.528,0.720,0.577,0.068,0.454
820,1.123,0.370,2.736,4.217,0.137,0.043,0.303,0.463,0.392,0.260,0.797,0.068,0.161
226,2.484,0.712,4.628,2.107,0.302,0.083,0.512,0.231,0.759,0.324,0.822,0.067,0.157
120,1.561,0.597,2.119,3.086,0.190,0.069,0.234,0.338,0.457,0.425,0.767,0.067,0.250
741,0.719,1.641,1.834,2.829,0.087,0.190,0.203,0.310,0.469,0.493,0.263,0.067,0.299
367,0.446,1.163,1.506,4.403,0.054,0.135,0.167,0.483,0.266,0.440,0.233,0.065,0.152
720,1.461,1.225,0.926,3.466,0.178,0.142,0.102,0.380,0.349,0.712,0.556,0.065,0.235
906,0.562,1.488,2.260,3.187,0.068,0.172,0.250,0.350,0.455,0.390,0.230,0.065,0.231
340,2.300,1.172,3.323,1.758,0.280,0.136,0.368,0.192,0.748,0.420,0.700,0.065,0.281
55,1.024,1.778,2.948,1.996,0.125,0.206,0.326,0.219,0.677,0.387,0.333,0.065,0.322
186,1.373,0.367,2.035,4.362,0.167,0.042,0.225,0.479,0.329,0.388,0.834,0.065,0.148
307,0.912,1.557,1.191,3.285,0.111,0.180,0.132,0.360,0.370,0.629,0.337,0.065,0.259
81,1.471,0.589,1.712,3.446,0.179,0.068,0.189,0.378,0.379,0.476,0.757,0.064,0.207
476,1.627,0.517,1.980,3.499,0.198,0.060,0.219,0.384,0.408,0.453,0.804,0.064,0.198
441,5.328,1.009,0.808,3.734,0.649,0.117,0.089,0.410,0.619,0.906,0.881,0.063,0.113
38,0.398,0.968,4.877,2.991,0.048,0.112,0.540,0.328,0.656,0.135,0.248,0.063,0.128
963,0.545,2.054,1.787,3.583,0.066,0.238,0.198,0.393,0.420,0.555,0.165,0.062,0.191
509,1.359,1.966,1.216,2.702,0.165,0.228,0.134,0.296,0.498,0.700,0.385,0.062,0.386
923,1.115,2.479,3.477,1.792,0.136,0.287,0.385,0.196,0.754,0.422,0.269,0.062,0.248
589,1.576,0.417,3.137,3.463,0.192,0.048,0.347,0.380,0.507,0.305,0.835,0.062,0.186
396,2.338,1.139,3.467,1.769,0.285,0.132,0.384,0.194,0.753,0.410,0.711,0.061,0.243
955,1.324,0.329,2.855,4.183,0.161,0.038,0.316,0.459,0.412,0.284,0.845,0.061,0.145
113,4.014,1.518,3.125,1.450,0.489,0.176,0.346,0.159,0.830,0.599,0.770,0.060,0.182
3,1.135,0.727,4.175,2.373,0.138,0.084,0.462,0.260,0.684,0.199,0.637,0.060,0.159
814,0.693,0.415,1.895,4.514,0.084,0.048,0.210,0.495,0.273,0.256,0.657,0.060,0.134
590,0.859,0.477,2.927,3.456,0.105,0.055,0.324,0.379,0.464,0.206,0.677,0.060,0.184
428,1.634,2.536,0.005,4.971,0.199,0.294,0.000,0.546,0.347,0.999,0.364,0.060,0.109
592,1.382,0.741,3.509,2.491,0.168,0.086,0.388,0.273,0.634,0.268,0.687,0.059,0.197
620,1.079,1.690,2.281,1.959,0.131,0.196,0.252,0.215,0.635,0.459,0.362,0.059,0.486
566,0.921,1.176,4.322,2.009,0.112,0.136,0.478,0.220,0.736,0.212,0.423,0.059,0.160
788,0.584,1.741,4.652,2.604,0.071,0.202,0.515,0.285,0.694,0.239,0.206,0.058,0.131
966,0.510,3.762,2.296,3.060,0.062,0.436,0.254,0.336,0.616,0.654,0.086,0.058,0.156
328,1.224,1.167,0.645,4.576,0.149,0.135,0.071,0.502,0.240,0.768,0.515,0.057,0.132
583,0.162,1.514,2.277,4.895,0.020,0.175,0.252,0.537,0.325,0.375,0.068,0.056,0.109
950,0.595,2.034,4.352,2.568,0.072,0.236,0.482,0.282,0.689,0.289,0.181,0.056,0.138
217,2.588,1.532,0.280,4.758,0.315,0.178,0.031,0.522,0.360,0.941,0.660,0.056,0.114
293,1.087,0.660,3.816,2.600,0.132,0.077,0.422,0.285,0.635,0.205,0.652,0.056,0.161
68,4.265,1.800,2.883,1.354,0.519,0.209,0.319,0.148,0.845,0.645,0.746,0.055,0.147
905,0.262,3.484,1.439,4.566,0.032,0.404,0.159,0.501,0.440,0.751,0.048,0.054,0.115
200,0.481,1.933,1.551,4.220,0.059,0.224,0.172,0.463,0.343,0.579,0.155,0.054,0.133
874,1.992,2.452,1.218,2.475,0.242,0.284,0.135,0.271,0.598,0.766,0.434,0.054,0.361
161,0.991,4.619,3.176,1.830,0.121,0.535,0.351,0.200,0.802,0.623,0.135,0.053,0.129
286,0.198,0.221,0.234,5.084,0.024,0.026,0.026,0.558,0.047,0.574,0.464,0.053,0.099
581,0.635,0.420,1.457,4.596,0.077,0.049,0.161,0.504,0.219,0.306,0.628,0.053,0.116
643,0.642,0.448,1.548,4.421,0.078,0.052,0.171,0.485,0.238,0.298,0.612,0.053,0.122
45,0.556,0.442,1.837,4.402,0.068,0.051,0.203,0.483,0.268,0.235,0.573,0.052,0.121
654,1.209,6.071,2.400,1.859,0.147,0.704,0.266,0.204,0.826,0.765,0.125,0.052,0.093
122,0.239,0.173,3.528,3.709,0.029,0.020,0.390,0.407,0.485,0.053,0.600,0.050,0.129
687,1.478,0.167,2.329,4.914,0.180,0.019,0.258,0.539,0.326,0.362,0.928,0.050,0.096
757,1.381,0.759,3.571,2.443,0.168,0.088,0.395,0.268,0.644,0.265,0.680,0.050,0.162
821,2.201,2.958,1.015,2.690,0.268,0.343,0.112,0.295,0.610,0.829,0.407,0.050,0.215
690,2.662,3.170,1.869,1.668,0.324,0.367,0.207,0.183,0.776,0.730,0.445,0.049,0.268
818,0.987,1.945,3.542,2.002,0.120,0.225,0.392,0.219,0.714,0.351,0.299,0.048,0.176
748,2.017,0.372,4.496,2.981,0.245,0.043,0.498,0.327,0.654,0.272,0.884,0.048,0.105
158,0.724,4.106,3.171,2.176,0.088,0.476,0.351,0.238,0.749,0.586,0.111,0.047,0.122
732,1.814,0.701,3.754,2.520,0.221,0.081,0.415,0.276,0.658,0.304,0.765,0.047,0.141
451,0.624,2.471,2.588,2.742,0.076,0.286,0.286,0.301,0.588,0.495,0.157,0.047,0.209
558,0.415,0.668,1.495,4.618,0.050,0.077,0.165,0.507,0.223,0.308,0.354,0.046,0.101
563,1.518,0.904,4.494,1.978,0.185,0.105,0.497,0.217,0.753,0.238,0.658,0.046,0.117
987,0.772,4.981,0.690,4.225,0.094,0.577,0.076,0.464,0.559,0.913,0.098,0.046,0.092
526,0.893,4.374,3.199,1.955,0.109,0.507,0.354,0.214,0.782,0.604,0.128,0.045,0.114
475,0.640,2.461,2.831,2.632,0.078,0.285,0.313,0.289,0.615,0.466,0.162,0.044,0.189
364,4.782,0.461,0.511,4.820,0.582,0.053,0.056,0.529,0.501,0.932,0.939,0.044,0.083
76,1.595,0.068,2.343,4.993,0.194,0.008,0.259,0.548,0.329,0.381,0.973,0.044,0.081
382,0.571,1.489,4.416,2.738,0.070,0.173,0.489,0.300,0.664,0.221,0.233,0.043,0.104
921,1.430,0.961,2.820,2.086,0.174,0.111,0.312,0.229,0.642,0.349,0.623,0.043,0.213
473,0.448,3.469,1.542,4.137,0.055,0.402,0.170,0.454,0.475,0.736,0.082,0.042,0.105
360,0.139,2.267,7.855,0.856,0.017,0.263,0.869,0.093,0.934,0.179,0.039,0.042,0.049
898,2.273,2.289,1.873,1.755,0.277,0.265,0.207,0.192,0.720,0.665,0.498,0.042,0.490
484,0.053,2.680,5.043,2.741,0.006,0.311,0.558,0.301,0.715,0.311,0.013,0.042,0.075
804,2.852,0.619,2.206,3.004,0.347,0.072,0.244,0.329,0.562,0.588,0.864,0.041,0.149
419,1.002,1.950,2.837,2.048,0.122,0.226,0.314,0.224,0.670,0.419,0.302,0.041,0.213
907,1.495,1.097,1.008,3.377,0.182,0.127,0.111,0.370,0.356,0.683,0.597,0.041,0.158
410,0.570,1.644,3.589,2.889,0.069,0.191,0.397,0.317,0.601,0.287,0.212,0.040,0.123
909,0.985,0.419,4.714,2.996,0.120,0.049,0.522,0.329,0.647,0.142,0.744,0.040,0.085
311,0.759,1.775,1.713,2.897,0.092,0.206,0.189,0.318,0.463,0.538,0.257,0.039,0.174
639,2.116,2.938,1.044,2.708,0.258,0.341,0.115,0.297,0.603,0.821,0.397,0.039,0.172
220,0.934,0.926,3.629,2.241,0.114,0.107,0.402,0.246,0.665,0.221,0.503,0.038,0.129
420,2.489,1.881,1.068,2.749,0.303,0.218,0.118,0.301,0.558,0.790,0.588,0.038,0.205
303,0.269,0.432,7.371,0.335,0.033,0.050,0.816,0.036,0.971,0.044,0.354,0.038,0.048
183,2.364,0.474,1.656,4.032,0.288,0.055,0.183,0.442,0.400,0.617,0.874,0.037,0.097
634,0.190,1.610,2.824,4.344,0.023,0.187,0.312,0.477,0.410,0.332,0.075,0.037,0.081
278,0.003,0.000,0.003,7.452,0.000,0.000,0.000,0.818,0.000,0.406,0.993,0.037,0.045
290,3.373,0.193,1.348,4.892,0.411,0.022,0.149,0.537,0.407,0.758,0.964,0.037,0.071
204,2.732,1.790,2.447,1.570,0.333,0.207,0.271,0.172,0.766,0.591,0.631,0.036,0.223
485,0.929,5.729,2.291,2.344,0.113,0.664,0.253,0.257,0.771,0.761,0.102,0.035,0.064
125,2.449,4.022,1.227,2.367,0.298,0.466,0.136,0.259,0.712,0.838,0.348,0.034,0.104
781,5.898,2.096,1.582,1.949,0.718,0.243,0.175,0.213,0.813,0.842,0.783,0.034,0.063
825,2.488,0.013,5.931,2.581,0.303,0.002,0.656,0.283,0.757,0.253,0.997,0.034,0.052
712,0.780,2.183,1.301,3.956,0.095,0.253,0.144,0.434,0.377,0.674,0.218,0.034,0.099
960,3.858,0.014,1.203,5.034,0.470,0.002,0.133,0.553,0.431,0.808,0.998,0.034,0.061
37,0.001,0.001,0.016,7.228,0.000,0.000,0.002,0.794,0.001,0.028,0.495,0.032,0.040
